period_date,outlet_id,therapist_count,therapist_working_count,scheduled_hours,booked_hours,productive_capacity_hours,idle_hours,break_hours,overtime_hours,split_shift_count,coverage_gap_count,burnout_exposure_count,avg_workload_density_ratio,avg_schedule_stability_score_0_100,utilization_on_roster_ratio,capacity_coverage_ratio,staffing_pressure_flag,capacity_strain_score_0_100,coverage_status
2020-07-01,MLT_OUTLET_003,2,2,278.68129999999996,142.91,228.51869999999997,85.6087,25.488599999999998,0.0,0,0,0,0.6225805,80.3567,0.6253755163144199,1.599039255475474,0,28.767273750463314,over_buffered
2020-08-01,MLT_OUTLET_001,2,2,250.0852,139.92,205.0698,65.1498,24.9244,0.0,0,0,0,0.703534,85.3315,0.6823042690830147,1.4656217838765009,0,31.385996377818675,over_buffered
2020-08-01,MLT_OUTLET_002,2,2,288.7601,142.07,236.78340000000003,94.71340000000001,29.829299999999996,0.0,0,0,0,0.6,94.29105000000001,0.5999998310692387,1.6666671359189136,0,27.59999222918498,over_buffered
2020-08-01,MLT_OUTLET_003,2,2,302.66949999999997,156.39999999999998,248.18900000000002,91.78899999999999,27.9325,0.0,0,0,0,0.6316945,86.99459999999999,0.630164914641664,1.5868861892583124,0,28.987586073516546,over_buffered
2020-09-01,MLT_OUTLET_001,2,2,284.5856,149.78,233.3602,83.5802,27.7007,0.0,1,0,1,0.650066,79.24459999999999,0.641840382378829,1.5580197623180665,0,35.03616958942613,over_buffered
2020-09-01,MLT_OUTLET_002,2,2,280.5673,142.73000000000002,230.06509999999997,87.3351,28.5868,0.0,0,0,0,0.6291605,84.76365,0.6203896201553388,1.6118902823512922,0,28.537922527145586,over_buffered
2020-09-01,MLT_OUTLET_003,2,2,246.21949999999998,121.14,201.9,80.75999999999999,23.1953,0.0,0,0,0,0.6,91.99504999999999,0.6,1.6666666666666667,0,27.599999999999998,over_buffered
2020-10-01,MLT_OUTLET_001,2,2,260.3511,135.86,213.488,77.628,26.805999999999997,0.0,1,0,0,0.640593,83.56715,0.6363823727797348,1.571382305314294,0,31.7735891478678,over_buffered
2020-10-01,MLT_OUTLET_002,2,2,285.2745,140.88,233.925,93.045,29.096799999999998,0.0,0,0,0,0.60191,92.61785,0.602244309073421,1.660455706984668,0,27.703238217377365,over_buffered
2020-10-01,MLT_OUTLET_003,2,2,281.0449,143.27,230.4568,87.1868,25.7874,0.0,1,0,0,0.6225805,78.12585,0.6216783362434956,1.6085488936972148,0,31.621965467200795,over_buffered
2020-11-01,MLT_OUTLET_001,2,2,269.2522,139.4,220.7867,81.38669999999999,26.310000000000002,0.0,0,0,0,0.6409195,89.33015,0.6313786111210503,1.5838357245337158,0,29.043416111568316,over_buffered
2020-11-01,MLT_OUTLET_002,2,2,318.8211,156.86,261.43330000000003,104.57329999999999,32.1217,0.0,0,0,0,0.6,85.57034999999999,0.6000000765013485,1.666666454162948,0,27.600003519062028,over_buffered
2020-11-01,MLT_OUTLET_003,2,2,303.1504,149.15,248.5833,99.4333,28.0848,0.0,0,0,0,0.6,91.9005,0.6000000804559277,1.6666664431780087,0,27.600003700972675,over_buffered
2020-12-01,MLT_OUTLET_001,2,2,276.95090000000005,136.43,227.0996,90.6696,27.2203,0.0,1,0,0,0.600697,84.56495000000001,0.6007496270358909,1.6645869676757312,0,30.13448284365098,over_buffered
2020-12-01,MLT_OUTLET_002,2,2,334.9796,164.81,274.68330000000003,109.8733,33.6817,0.0,0,0,0,0.6,88.3269,0.6000000728111246,1.6666664644135674,0,27.60000334931173,over_buffered
2020-12-01,MLT_OUTLET_003,2,2,256.1116,130.57999999999998,210.0115,79.4315,24.3908,0.0,1,0,1,0.6225805,80.7835,0.6217754742002223,1.6082975953438507,0,33.90167181321022,over_buffered
2021-01-01,MLT_OUTLET_001,2,2,231.7335,133.47,190.0215,56.5515,22.0637,0.0,0,0,0,0.6978530000000001,87.43289999999999,0.7023942027612665,1.423701955495617,0,32.31013332701826,over_buffered
2021-01-01,MLT_OUTLET_002,2,2,310.5894,152.81,254.6834,101.8734,31.1993,0.0,0,0,0,0.6,87.35149999999999,0.599999842942257,1.6666671029382893,0,27.599992775343818,over_buffered
2021-01-01,MLT_OUTLET_003,2,2,257.39840000000004,126.63999999999999,211.0667,84.4267,24.4931,0.0,1,0,0,0.6,86.80595,0.599999905243224,1.6666669298799748,0,30.099995641188304,over_buffered
2021-02-01,MLT_OUTLET_001,2,2,269.7561,132.72,221.2,88.48,26.530099999999997,0.0,0,0,0,0.6,85.32079999999999,0.6,1.6666666666666665,0,27.599999999999998,over_buffered
2021-02-01,MLT_OUTLET_002,2,2,249.82420000000002,136.89999999999998,204.8559,67.9559,25.4069,0.0,0,0,0,0.6685165,85.53485,0.6682746262128647,1.4963907962016072,0,30.740632805791776,over_buffered
2021-02-01,MLT_OUTLET_003,2,2,275.0,135.3,225.5,90.2,25.939700000000002,0.0,0,0,0,0.6,81.97955,0.6000000000000001,1.6666666666666665,0,27.600000000000005,over_buffered
2021-03-01,MLT_OUTLET_001,2,2,295.821,152.61,242.57330000000002,89.9633,29.4012,0.0,0,0,0,0.630214,89.7861,0.6291294219108203,1.5894980669680885,0,28.939953407897736,over_buffered
2021-03-01,MLT_OUTLET_002,2,2,288.61789999999996,142.0,236.66660000000002,94.6666,29.734299999999998,0.0,0,0,0,0.6,89.59295,0.6000001690141321,1.6666661971830987,0,27.600007774650077,over_buffered
2021-03-01,MLT_OUTLET_003,2,2,284.8374,140.14,233.5667,93.4267,26.7374,0.0,0,0,0,0.6,86.83865,0.5999999143713551,1.6666669045240474,0,27.599996061082336,over_buffered
2021-04-01,MLT_OUTLET_001,2,2,257.5935,129.82999999999998,211.22660000000002,81.3966,25.9503,0.0,0,0,0,0.615868,84.63675,0.6146479657391634,1.626947546791959,0,28.273806424001513,over_buffered
2021-04-01,MLT_OUTLET_002,2,2,254.0199,128.93,208.2963,79.3663,25.1319,0.0,0,0,0,0.6225805,80.5524,0.6189740288233637,1.615576669510587,0,28.47280532587473,over_buffered
2021-04-01,MLT_OUTLET_003,2,2,259.898,131.99,213.11630000000002,81.1263,24.4416,0.0,0,0,0,0.6225805,84.65535,0.6193331997599433,1.6146397454352603,0,28.48932718895739,over_buffered
2021-05-01,MLT_OUTLET_001,2,2,212.4774,123.41,174.23149999999998,50.8215,20.778100000000002,0.0,0,0,0,0.7151775,83.05705,0.708310494944944,1.4118102260756826,0,32.582282767467426,over_buffered
2021-05-01,MLT_OUTLET_002,2,2,301.19939999999997,150.27,246.9835,96.71350000000001,30.8468,0.0,0,0,0,0.6067145,92.8673,0.6084212103237666,1.6435981899248018,0,27.987375674893265,over_buffered
2021-05-01,MLT_OUTLET_003,2,2,265.69100000000003,130.72,217.8666,87.1466,25.1916,0.0,0,0,0,0.6,82.91555,0.6000001835985874,1.6666661566707466,0,27.60000844553502,over_buffered
2021-06-01,MLT_OUTLET_001,2,2,297.5391,152.37,243.9821,91.6121,29.4012,0.0,0,0,0,0.624412,84.8503,0.6245130277999903,1.6012476209227537,0,28.727599278799552,over_buffered
2021-06-01,MLT_OUTLET_002,2,2,246.0063,137.74,201.7252,63.9852,24.846899999999998,0.0,0,0,0,0.6883155,89.56415000000001,0.6828100802477827,1.4645360824742266,0,31.409263691398003,over_buffered
2021-06-01,MLT_OUTLET_003,2,2,316.8496,155.89,259.81669999999997,103.9267,29.6306,0.0,1,0,0,0.6,87.08815,0.599999923022654,1.666666880492655,0,30.099996459042085,over_buffered
2021-07-01,MLT_OUTLET_001,2,2,225.3097,133.99,184.754,50.764,22.1637,0.0,0,0,0,0.731822,81.59945,0.7252346363272244,1.378864094335398,0,33.36079327105232,over_buffered
2021-07-01,MLT_OUTLET_002,2,2,275.0742,141.05,225.5609,84.51089999999999,28.269299999999998,0.0,1,0,0,0.62229,79.80605,0.6253300106534422,1.5991556185749733,0,31.319486490058342,over_buffered
2021-07-01,MLT_OUTLET_003,2,2,247.27640000000002,121.66,202.76670000000001,81.10669999999999,22.9968,0.0,0,0,0,0.6,82.1054,0.5999999013644745,1.6666669406542827,0,27.599995462765825,over_buffered
2021-08-01,MLT_OUTLET_001,2,2,240.7173,150.23000000000002,197.38819999999998,47.1582,23.544,0.0,0,0,0,0.7752485,86.14435,0.7610890620614608,1.3139066764294745,0,35.0100968548272,over_buffered
2021-08-01,MLT_OUTLET_002,2,2,284.9395,140.25,233.6504,93.40039999999999,28.906799999999997,0.0,0,0,0,0.600243,90.80565,0.6002557667352592,1.665956506238859,0,27.61176526982192,over_buffered
2021-08-01,MLT_OUTLET_003,2,2,293.5976,160.37,240.7501,80.3801,27.9337,0.0,0,0,0,0.6839215000000001,81.6733,0.6661264107470776,1.5012165617010662,0,30.641814894365567,over_buffered
2021-09-01,MLT_OUTLET_001,2,2,258.2833,139.28,211.7923,72.51230000000001,25.614600000000003,0.0,0,0,0,0.678798,81.75775,0.6576254188655584,1.520622487076393,0,30.250769267815684,over_buffered
2021-09-01,MLT_OUTLET_002,2,2,245.46410000000003,138.51,201.2806,62.7706,25.0094,0.0,1,0,0,0.682029,81.9151,0.6881438151515844,1.453184607609559,0,34.15461549697288,over_buffered
2021-09-01,MLT_OUTLET_003,2,2,253.69920000000002,124.82,208.0334,83.2134,23.8442,0.0,0,0,0,0.6,89.27055,0.5999998077231828,1.6666672007691077,0,27.599991155266412,over_buffered
2021-10-01,MLT_OUTLET_001,2,2,265.053,147.14,217.3435,70.20349999999999,25.614600000000003,0.0,1,0,0,0.705608,83.46835,0.676992870732274,1.4771204295229035,0,33.6416720536846,over_buffered
2021-10-01,MLT_OUTLET_002,2,2,286.57759999999996,151.88,234.99360000000001,83.11359999999999,29.124200000000002,0.0,0,0,0,0.6609780000000001,85.54505,0.6463154741235505,1.5472320252831184,0,29.730511809683325,over_buffered
2021-10-01,MLT_OUTLET_003,2,2,232.8659,114.57,190.95,76.38,21.6494,0.0,0,0,0,0.6,83.733,0.6,1.6666666666666667,0,27.599999999999998,over_buffered
2021-11-01,MLT_OUTLET_001,2,2,286.4634,140.94,234.9,93.96000000000001,28.766199999999998,0.0,1,0,0,0.6,85.6674,0.6,1.6666666666666667,0,30.099999999999998,over_buffered
2021-11-01,MLT_OUTLET_002,2,2,276.0366,135.81,226.35000000000002,90.53999999999999,28.364399999999996,0.0,0,0,0,0.6,88.9325,0.6,1.6666666666666667,0,27.599999999999998,over_buffered
2021-11-01,MLT_OUTLET_003,2,2,314.0041,154.49,257.4834,102.99340000000001,29.4818,0.0,0,0,0,0.6,87.89545000000001,0.5999998446501794,1.666667098194058,0,27.599992853908255,over_buffered
2021-12-01,MLT_OUTLET_001,2,2,239.9386,129.42000000000002,196.7496,67.3296,23.769399999999997,0.0,0,0,0,0.656992,91.3577,0.6577904097390797,1.520241075567918,0,30.258358847997663,over_buffered
2021-12-01,MLT_OUTLET_002,2,2,305.0813,150.10000000000002,250.1667,100.0667,31.1993,0.0,0,0,0,0.6,89.67285000000001,0.5999999200533086,1.6666668887408391,0,27.599996322452196,over_buffered
2021-12-01,MLT_OUTLET_003,2,2,258.1911,127.03,211.7166,84.6866,24.542700000000004,0.0,0,0,0,0.6,89.13795,0.600000188931808,1.6666661418562545,0,27.600008690863167,over_buffered
2022-01-01,MLT_OUTLET_001,2,2,304.46659999999997,163.29000000000002,249.6627,86.3727,30.1466,0.0,0,0,0,0.6530795,92.6811,0.6540424340520231,1.5289527833915117,0,30.085951966393065,over_buffered
2022-01-01,MLT_OUTLET_002,2,2,359.7459,187.58999999999997,294.9916,107.4016,36.2842,0.0,1,0,1,0.6341755,77.4318,0.6359164125351365,1.572533717149102,0,35.27125097661628,over_buffered
2022-01-01,MLT_OUTLET_003,2,2,328.12519999999995,166.85,269.0627,102.21270000000001,30.028,0.0,0,0,0,0.6225805,81.60655,0.6201156830731275,1.6126023374288283,0,28.525321421363863,over_buffered
2022-02-01,MLT_OUTLET_001,2,2,339.0496,184.33999999999997,278.02070000000003,93.6807,33.818200000000004,0.0,0,0,0,0.664416,85.34115,0.6630441546258964,1.5081951828143652,0,30.500031112791234,over_buffered
2022-02-01,MLT_OUTLET_002,2,2,374.4982,194.93,307.0885,112.1585,38.1717,0.0,0,0,0,0.6338865,87.26755,0.6347681531545466,1.5753783409429025,0,29.199335045109144,over_buffered
2022-02-01,MLT_OUTLET_003,2,2,350.48429999999996,173.82999999999998,287.3971,113.56710000000001,32.4245,0.0,1,0,0,0.6052455,80.7683,0.60484256800086,1.6533227866306164,0,30.32275812803956,over_buffered
2022-03-01,MLT_OUTLET_001,2,2,331.2502,210.48000000000002,271.6251,61.1451,32.5527,0.0,0,0,0,0.78276,80.5595,0.7748915692990083,1.2905031356898515,0,35.64501218775438,over_buffered
2022-03-01,MLT_OUTLET_002,2,2,405.8598,215.10000000000002,332.805,117.705,41.2915,0.0,0,0,0,0.645878,83.0716,0.6463244242123767,1.54721059972106,0,29.730923513769326,over_buffered
2022-03-01,MLT_OUTLET_003,2,2,332.7475,188.0,272.853,84.85300000000001,30.727200000000003,0.0,1,0,0,0.6967384999999999,78.0238,0.6890156970969716,1.451345744680851,0,34.7480580664607,over_buffered
2022-04-01,MLT_OUTLET_001,2,2,254.9405,171.57999999999998,209.0512,37.4712,24.9399,0.0,0,0,0,0.825387,81.54155,0.8207558722456507,1.218389089637487,0,37.754770123299934,over_buffered
2022-04-01,MLT_OUTLET_002,2,2,355.3778,189.63,291.4098,101.7798,35.974199999999996,0.0,1,0,0,0.651784,86.48044999999999,0.6507330913373537,1.5367283657649107,0,32.433722201518265,over_buffered
2022-04-01,MLT_OUTLET_003,2,2,342.8273,193.22,281.1183,87.8983,30.9753,0.0,1,0,1,0.678747,72.85335,0.68732629643819,1.4549130524790392,0,38.91807163615673,over_buffered
2022-05-01,MLT_OUTLET_001,2,2,325.27959999999996,190.18,266.7292,76.5492,32.4378,0.0,0,0,0,0.7128705,82.4585,0.7130077996709772,1.4025092018088126,0,32.79835878486495,over_buffered
2022-05-01,MLT_OUTLET_002,2,2,298.1912,179.18,244.5168,65.33680000000001,30.344299999999997,0.0,0,0,0,0.7443035,82.0837,0.7327921844225019,1.364643375376716,0,33.70844048343509,over_buffered
2022-05-01,MLT_OUTLET_003,2,2,335.0573,175.67000000000002,274.74699999999996,99.077,31.726100000000002,0.0,0,0,0,0.640951,86.6899,0.6393882371782041,1.5639949906073884,0,29.41185891019739,over_buffered
2022-06-01,MLT_OUTLET_001,2,2,305.5459,205.34,250.5476,45.2076,30.5873,0.0,1,0,1,0.8215025,75.0343,0.8195648252068669,1.2201597350735365,0,44.39037795951588,over_buffered
2022-06-01,MLT_OUTLET_002,2,2,300.8448,195.07,246.69279999999998,51.6228,30.328599999999998,0.0,0,1,0,0.802208,88.066,0.7907405485689084,1.2646373096837031,1,36.374065234169784,over_buffered
2022-06-01,MLT_OUTLET_003,2,2,341.7271,179.61,280.21619999999996,100.6062,32.3253,0.0,1,0,0,0.6404735,82.7885,0.6409693657968385,1.5601369634207447,0,31.98459082665457,over_buffered
2022-07-01,MLT_OUTLET_001,2,2,272.4847,210.51999999999998,223.4375,12.9175,26.4558,0.0,0,2,2,0.942542,81.88815,0.9421874125874125,1.061359965798974,1,48.94062097902098,balanced
2022-07-01,MLT_OUTLET_002,2,2,281.807,190.0,231.0818,41.0818,27.9568,0.0,0,0,1,0.8200495,86.7987,0.8222196642054892,1.2162199999999999,0,40.6221045534525,over_buffered
2022-07-01,MLT_OUTLET_003,2,2,306.7729,206.86,251.55380000000002,44.693799999999996,28.6418,0.0,0,1,0,0.829515,78.32845,0.8223290604236548,1.2160582036159722,1,38.29517077948812,over_buffered
2022-08-01,MLT_OUTLET_001,2,2,269.7074,190.47,221.1601,30.6901,26.474899999999998,0.0,1,0,0,0.8604875000000001,76.74414999999999,0.8612312980505977,1.1611282616685041,0,43.0282777103275,over_buffered
2022-08-01,MLT_OUTLET_002,2,2,273.62739999999997,199.37,224.37439999999998,25.004399999999997,27.7361,0.0,0,1,1,0.887847,73.2261,0.8885594791562674,1.125417063750815,1,45.5704280411883,balanced
2022-08-01,MLT_OUTLET_003,2,2,279.8835,180.34,229.5045,49.164500000000004,26.5367,0.0,1,0,0,0.7958065,83.6651,0.7857797995246281,1.2726211600310524,0,38.64587077813289,over_buffered
2022-09-01,MLT_OUTLET_001,2,2,275.7199,185.42000000000002,226.09019999999998,40.670199999999994,28.076,0.0,0,0,0,0.8189615,87.4821,0.820115157578701,1.2193409556682124,0,37.725297248620244,over_buffered
2022-09-01,MLT_OUTLET_002,2,2,310.3619,179.20999999999998,254.4967,75.2867,31.1993,0.0,0,0,0,0.705525,90.9404,0.704174160215044,1.4201032308464931,0,32.392011369892025,over_buffered
2022-09-01,MLT_OUTLET_003,2,2,369.1132,194.5,302.6728,108.1728,34.718599999999995,0.0,0,0,0,0.6431375,90.96155,0.6426081233596147,1.556158354755784,0,29.559973674542277,over_buffered
2022-10-01,MLT_OUTLET_001,2,2,292.4563,172.32,239.8141,67.4941,29.511499999999998,0.0,0,0,0,0.718557,87.63945,0.7185565819524373,1.3916788532961932,0,33.053602769812116,over_buffered
2022-10-01,MLT_OUTLET_002,2,2,367.22900000000004,202.3,301.1278,98.8278,37.2491,0.0,0,0,0,0.6730594999999999,83.59365,0.6718077839375841,1.488521008403361,0,30.90315806112887,over_buffered
2022-10-01,MLT_OUTLET_003,2,2,288.5981,174.32,236.65040000000002,62.3304,27.2836,0.0,0,0,0,0.7412719999999999,83.4394,0.7366140095262885,1.3575631023405232,0,33.88424443820927,over_buffered
2022-11-01,MLT_OUTLET_001,2,2,314.2385,171.45,257.6755,86.2255,30.8368,0.0,1,0,0,0.6687495,86.57455,0.6653717563369431,1.5029192184310296,0,33.107100791499384,over_buffered
2022-11-01,MLT_OUTLET_002,2,2,394.73580000000004,205.49,323.68330000000003,118.1933,40.559,0.0,1,0,0,0.6335515,74.91319999999999,0.6348489403067752,1.5751778675361332,0,33.12735525411166,over_buffered
2022-11-01,MLT_OUTLET_003,2,2,376.86990000000003,190.74,309.0333,118.2933,35.317800000000005,0.0,0,0,0,0.6158239999999999,82.6315,0.6172150379910515,1.6201808744888329,0,28.391891747588367,over_buffered
2022-12-01,MLT_OUTLET_001,2,2,299.4509,188.9,245.54970000000003,56.649699999999996,29.5667,0.0,0,0,0,0.7734034999999999,87.0381,0.7692943628112761,1.2998925357331923,0,35.3875406893187,over_buffered
2022-12-01,MLT_OUTLET_002,2,2,344.1293,185.3,282.18600000000004,96.886,34.6042,0.0,1,0,0,0.65773,75.89,0.6566590830161666,1.5228602266594713,0,33.85711781874366,over_buffered
2022-12-01,MLT_OUTLET_003,2,2,301.5695,173.51999999999998,247.2871,73.7671,27.9337,0.0,0,0,0,0.7267355,83.33189999999999,0.7016945081243622,1.4251215998155835,0,32.27794737372066,over_buffered
2023-01-01,MLT_OUTLET_001,2,2,351.8748,183.6,288.53740000000005,104.9374,34.4533,0.0,0,0,0,0.6371215,84.7512,0.6363126582550476,1.571554466230937,0,29.27038227973219,over_buffered
2023-01-01,MLT_OUTLET_002,2,2,358.0073,183.43,293.56600000000003,110.136,35.974199999999996,0.0,0,0,0,0.626995,92.9471,0.6248339385351164,1.6004252303330972,0,28.742361172615354,over_buffered
2023-01-01,MLT_OUTLET_003,2,2,369.2872,186.94,302.8156,115.87559999999999,34.619299999999996,0.0,0,0,0,0.6169485,83.57015,0.6173393973097819,1.6198544987696588,0,28.39761227624997,over_buffered
2023-02-01,MLT_OUTLET_001,2,2,336.8284,183.26999999999998,276.1993,92.92930000000001,32.9625,0.0,0,0,0,0.664831,92.1867,0.6635425940616069,1.507062257870901,0,30.522959326833917,over_buffered
2023-02-01,MLT_OUTLET_002,2,2,374.6387,193.59,307.2036,113.61359999999999,38.2667,0.0,0,0,0,0.6284865,81.8289,0.6301683964641039,1.5868774213544088,0,28.98774623734878,over_buffered
2023-02-01,MLT_OUTLET_003,2,2,352.9643,181.63,289.4307,107.8007,33.123,0.0,0,0,0,0.631115,80.1692,0.6275422752320331,1.593518141276221,0,28.86694466067352,over_buffered
2023-03-01,MLT_OUTLET_001,2,2,324.97479999999996,186.53,266.4794,79.9494,32.3275,0.0,1,0,0,0.69972,84.60055,0.6999790602950923,1.4286141639414571,0,34.69903677357424,over_buffered
2023-03-01,MLT_OUTLET_002,2,2,330.89829999999995,180.11,271.3366,91.22659999999999,33.4918,0.0,1,0,0,0.662332,80.63735,0.663788077244279,1.5065049136638717,0,33.034251553236835,over_buffered
2023-03-01,MLT_OUTLET_003,2,2,282.7264,178.35,231.8357,53.485699999999994,26.2836,0.0,1,0,0,0.7716485,77.4966,0.7692948066238289,1.29989178581441,0,38.588513104696126,over_buffered
2023-04-01,MLT_OUTLET_001,2,2,289.034,180.79,237.00799999999998,56.218,28.711,0.0,0,0,0,0.7631315000000001,82.94665,0.7628012556538176,1.3109574644615298,0,35.08885776007561,over_buffered
2023-04-01,MLT_OUTLET_002,2,2,309.8582,165.96,254.0837,88.1237,31.1993,0.0,0,0,0,0.6538575,88.91275,0.6531705890617935,1.5309936129187756,0,30.0458470968425,over_buffered
2023-04-01,MLT_OUTLET_003,2,2,266.967,164.20999999999998,218.91289999999998,54.7029,25.1401,0.0,0,0,0,0.760633,87.0098,0.7501156852793965,1.3331277023323793,0,34.50532152285224,over_buffered
2023-05-01,MLT_OUTLET_001,2,2,294.9629,191.34,241.86950000000002,50.5295,28.766199999999998,0.0,0,0,0,0.791463,88.57035,0.7910877560006532,1.2640822619420926,0,36.390036776030044,over_buffered
2023-05-01,MLT_OUTLET_002,2,2,297.26210000000003,213.12,243.7549,30.6349,29.2943,0.0,2,0,0,0.8739635,74.14429999999999,0.8743208854468156,1.1437448385885884,0,46.858356730553524,balanced
2023-05-01,MLT_OUTLET_003,2,2,304.05740000000003,175.55,249.327,73.777,27.8325,0.0,0,0,0,0.7043820000000001,87.1642,0.7040954248837872,1.4202620336086584,0,32.38838954465421,over_buffered
2023-06-01,MLT_OUTLET_001,2,2,238.4098,177.37,195.496,18.125999999999998,23.473,0.0,0,1,1,0.908559,82.69505000000001,0.9072819904243565,1.102193155550544,1,44.5349715595204,balanced
2023-06-01,MLT_OUTLET_002,2,2,252.9074,178.92,207.3841,28.464100000000002,25.438,0.0,0,1,1,0.8602345,79.0846,0.8627469511886398,1.1590884194053208,1,42.742671754677424,over_buffered
2023-06-01,MLT_OUTLET_003,2,2,296.693,181.82,243.28820000000002,61.468199999999996,28.035200000000003,0.0,0,0,0,0.752407,88.42435,0.7473440964255561,1.3380717192828073,0,34.37782843557558,over_buffered
2023-07-01,MLT_OUTLET_001,2,2,201.4214,173.0,165.1655,0.0,19.450899999999997,8.3871,1,2,2,1.042823,58.76975,1.047434240201495,0.95471387283237,1,69.77483504926876,tight_covered
2023-07-01,MLT_OUTLET_002,2,2,265.6109,184.64,217.8009,33.1609,27.0318,3.1239,0,1,1,0.8543215,80.6223,0.8477467264827646,1.1795975953206241,1,44.60785941820717,over_buffered
2023-07-01,MLT_OUTLET_003,2,2,269.75,174.26,221.195,46.935,25.1916,0.0,0,0,0,0.7910174999999999,92.18270000000001,0.787811659395556,1.2693389188568807,0,36.23933633219558,over_buffered
2023-08-01,MLT_OUTLET_001,2,2,245.24310000000003,174.75,201.0993,26.3493,24.349200000000003,0.0,1,0,0,0.8691015,86.04135,0.8689736861341636,1.1507828326180258,0,42.47278956217153,over_buffered
2023-08-01,MLT_OUTLET_002,2,2,236.4983,169.24,193.9287,24.6887,24.1319,0.0,0,0,0,0.872738,84.13034999999999,0.8726918707751871,1.1458798156464192,0,40.14382605565861,balanced
2023-08-01,MLT_OUTLET_003,2,2,240.6762,165.69,197.3546,31.6646,22.2983,0.0,1,0,0,0.8410005,80.5915,0.8395547912235134,1.1911074898907599,0,41.119520396281615,over_buffered
2023-09-01,MLT_OUTLET_001,2,2,270.99530000000004,199.26,222.21620000000001,22.9562,26.9322,0.0,0,1,0,0.8961490000000001,85.14160000000001,0.8966943004155412,1.1152072668874837,1,41.247937819114895,balanced
2023-09-01,MLT_OUTLET_002,2,2,254.8241,152.69,208.95569999999998,56.265699999999995,25.7869,0.0,0,0,0,0.7325505000000001,88.52285,0.7307290492673807,1.3684962996921866,0,33.61353626629951,over_buffered
2023-09-01,MLT_OUTLET_003,2,2,232.4615,168.23000000000002,190.6184,22.3884,21.4464,0.0,0,0,0,0.8815035,78.74575,0.8825485892232859,1.133082089995839,0,40.94842510427116,balanced
2023-10-01,MLT_OUTLET_001,2,2,272.6191,182.24,223.54770000000002,41.3077,27.275399999999998,0.0,0,0,0,0.815083,89.94624999999999,0.8152175128619081,1.2266664837576822,0,37.50000559164778,over_buffered
2023-10-01,MLT_OUTLET_002,2,2,312.7142,183.74,256.42560000000003,72.68560000000001,31.4617,0.0,1,0,1,0.7291065000000001,78.0325,0.7165431220595759,1.395589419832372,0,38.81188361474049,over_buffered
2023-10-01,MLT_OUTLET_003,2,2,369.6332,209.45,303.0992,93.64920000000001,34.5697,0.0,1,0,0,0.6949455,83.35635,0.6910278878994072,1.44711959894963,0,34.28728284337273,over_buffered
2023-11-01,MLT_OUTLET_001,2,2,282.5421,173.92000000000002,231.6845,57.7645,28.0208,0.0,0,0,0,0.7505785,86.6483,0.7506760270971947,1.332132589696412,0,34.53109724647096,over_buffered
2023-11-01,MLT_OUTLET_002,2,2,307.9108,187.55,252.4869,64.9369,30.976800000000004,0.0,0,0,0,0.74166,84.0496,0.7428108151353595,1.3462378032524658,0,34.16929749622654,over_buffered
2023-11-01,MLT_OUTLET_003,2,2,350.5624,182.82999999999998,287.4611,104.6311,33.0734,0.0,0,0,0,0.6426315,84.11975,0.6360164905790731,1.572286276869223,0,29.25675856663736,over_buffered
2023-12-01,MLT_OUTLET_001,2,2,257.13329999999996,189.74,210.8493,21.109299999999998,25.514,2.1974,0,1,0,0.898939,87.40035,0.8998844198202224,1.1112538210182354,1,43.372343311730226,balanced
2023-12-01,MLT_OUTLET_002,2,2,261.4981,176.82999999999998,214.4284,37.5984,26.3519,5.7237,0,0,0,0.8249949999999999,78.5354,0.8246575546895839,1.2126245546570154,0,43.495665515720866,over_buffered
2023-12-01,MLT_OUTLET_003,2,2,309.16560000000004,188.76,253.5158,64.7558,28.8825,0.0,0,0,0,0.7446395,84.7407,0.7445689775548505,1.3430589107861837,0,34.25017296752313,over_buffered
2024-01-01,MLT_OUTLET_001,2,2,232.6465,156.4,190.7701,34.3701,22.8091,0.0,0,0,0,0.8193945,81.17585,0.8198349741390291,1.2197576726342712,0,37.71240881039534,over_buffered
2024-01-01,MLT_OUTLET_002,2,2,286.54449999999997,176.7,234.9666,58.2666,29.4218,0.0,1,0,1,0.7522580000000001,76.13815,0.7520217767120944,1.329748726655348,0,40.97431972875634,over_buffered
2024-01-01,MLT_OUTLET_003,2,2,306.6719,171.57999999999998,251.471,79.89099999999999,28.7799,0.0,0,0,0,0.6891565,81.40405,0.6823053155234599,1.465619536076466,0,31.386044514079153,over_buffered
2024-02-01,MLT_OUTLET_001,2,2,290.5212,191.41,238.2274,46.8174,28.711,0.0,0,0,0,0.8037415,90.65275,0.8034760065382908,1.2445922365602633,0,36.95989630076137,over_buffered
2024-02-01,MLT_OUTLET_002,2,2,341.5799,195.43,280.0955,84.66550000000001,35.2417,0.0,1,0,0,0.7031244999999999,77.90135000000001,0.6977263112045713,1.4332267307987514,0,35.18303231541027,over_buffered
2024-02-01,MLT_OUTLET_003,2,2,364.1242,182.25,298.5819,116.33189999999999,33.9705,0.0,1,0,0,0.6103875,83.49565000000001,0.6103852912718419,1.6383094650205763,0,30.57772339850473,over_buffered
2024-03-01,MLT_OUTLET_001,2,2,249.38440000000003,168.1,204.4953,36.395300000000006,24.459600000000002,0.0,0,0,0,0.8223659999999999,85.83404999999999,0.8220237824536799,1.2165098155859606,0,37.81309399286928,over_buffered
