outlet_key,outlet_name,month_id,external_demand_context_score_0_100,external_signal_confidence_score_0_100,staffing_readiness_score_0_100,coverage_pressure_score_0_100,burnout_exposure_score_0_100,capacity_expansion_readiness_score_0_100,demand_support_vs_staffing_readiness_gap,external_internal_alignment_score_0_100,growth_window_vs_control_window,roster_action_posture,management_signal_score_0_100_final,roster_operational_health_score_0_100_final,capacity_strain_score_0_100_final,burnout_risk_score_0_100_final,executive_staffing_confidence_score_0_100,executive_action_confidence_band,executive_staffing_posture,staffing_risk_headline,executive_staffing_action_summary,management_signal,recommended_manager_action,revenue_growth_readiness_flag,leakage_control_flag,qa_status,audit_note,status
MLT_OUTLET_001,Valletta,2023-11,50.88416672591514,,78.25,34.53109724647096,28.26287458823529,67.15,-27.37,91.9,growth_window,expand_selectively,73.95457415781524,94.185056,34.53109724647096,28.26287458823529,76.99,high_confidence,selective_growth_supported,Staffing may be ahead of current demand support.,Use selective capacity growth in supported periods while protecting service quality.,stable_controlled_growth,maintain balanced commercial and operational control,1,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_001,Valletta,2023-12,41.3172981835496,,72.25,43.37234331173023,35.12839721568628,59.52,-30.93,88.77,hold_and_optimize,maintain_capacity_optimize_controls,67.96546773020631,90.95242866666666,43.37234331173023,35.12839721568628,70.81,high_confidence,hold_capacity_optimize_controls,Staffing may be ahead of current demand support.,"Hold capacity steady and optimize utilization, control discipline, and staffing mix.",coverage_control_required,repair roster coverage before service inconsistency affects revenue,1,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_001,Valletta,2024-01,37.19252736740731,,76.2,37.71240881039534,31.538768588235293,61.25,-39.01,90.26,growth_window,expand_selectively,73.15167699270262,93.646672,37.71240881039534,31.538768588235293,74.88,high_confidence,selective_growth_supported,Staffing may be ahead of current demand support.,Use selective capacity growth in supported periods while protecting service quality.,stable_controlled_growth,maintain balanced commercial and operational control,1,0,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_001,Valletta,2024-02,45.654286249830335,,78.33,36.95989630076137,27.033234705882357,65.43,-32.68,99.18,growth_window,expand_selectively,74.89782036701229,94.82728,36.95989630076137,27.033234705882357,77.1,high_confidence,selective_growth_supported,Staffing may be ahead of current demand support.,Use selective capacity growth in supported periods while protecting service quality.,stable_controlled_growth,maintain balanced commercial and operational control,1,0,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_001,Valletta,2024-03,57.29456400666169,,76.53,37.81309399286928,30.049702235294117,67.62,-19.24,89.29,growth_window,expand_selectively,73.79625904724008,93.210096,37.81309399286928,30.049702235294117,75.29,high_confidence,selective_growth_supported,Staffing may be ahead of current demand support.,Use selective capacity growth in supported periods while protecting service quality.,stable_controlled_growth,maintain balanced commercial and operational control,1,0,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_001,Valletta,2024-04,66.2526455339939,,75.05,40.95573440643863,33.60620576470589,68.71,-8.8,84.52,growth_window,expand_selectively,74.12572524377032,94.164816,40.95573440643863,33.60620576470589,73.69,high_confidence,selective_growth_supported,Staffing position is broadly manageable with monitoring.,Use selective capacity growth in supported periods while protecting service quality.,stable_controlled_growth,maintain balanced commercial and operational control,1,0,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_001,Valletta,2024-05,73.44648714020917,,63.79,52.66143224533669,44.18711615686274,63.02,9.66,87.28,growth_window,expand_selectively,61.479846701573976,83.04802766666667,52.66143224533669,44.18711615686274,62.38,moderate_confidence,monitor_and_calibrate,Staffing position is broadly manageable with monitoring.,"rebalance workload, recovery gaps, and coaching cadence",protect_team_stability,"rebalance workload, recovery gaps, and coaching cadence",0,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_001,Valletta,2024-06,74.34074406025103,,66.0,50.50580725711512,41.01281137254902,64.97,8.34,84.81,growth_window,expand_selectively,62.81546253297317,84.70449500000001,50.50580725711512,41.01281137254902,64.61,moderate_confidence,monitor_and_calibrate,Staffing position is broadly manageable with monitoring.,"rebalance workload, recovery gaps, and coaching cadence",protect_team_stability,"rebalance workload, recovery gaps, and coaching cadence",0,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_001,Valletta,2024-07,89.48781312816845,,68.04,49.13363753752793,40.08059474509804,70.68,21.45,68.43,growth_window,expand_selectively,62.41738723442563,88.87111466666667,49.13363753752793,40.08059474509804,66.4,moderate_confidence,selective_growth_supported,Demand context is ahead of staffing readiness.,Use selective capacity growth in supported periods while protecting service quality.,protect_team_stability,"rebalance workload, recovery gaps, and coaching cadence",0,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_001,Valletta,2024-08,93.9835152800011,,61.72,56.70881638765031,45.349120784313726,67.57,32.26,70.14,growth_window,expand_selectively,62.13719624035662,80.831315,56.70881638765031,45.349120784313726,60.45,moderate_confidence,monitor_and_calibrate,Demand context is ahead of staffing readiness.,"rebalance workload, recovery gaps, and coaching cadence",protect_team_stability,"rebalance workload, recovery gaps, and coaching cadence",0,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_001,Valletta,2024-09,71.36462114761268,,64.37,53.86852766553794,42.045221764705886,62.77,6.99,89.47,growth_window,expand_selectively,61.87679087709171,83.60129833333333,53.86852766553794,42.045221764705886,62.99,moderate_confidence,monitor_and_calibrate,Staffing position is broadly manageable with monitoring.,"rebalance workload, recovery gaps, and coaching cadence",protect_team_stability,"rebalance workload, recovery gaps, and coaching cadence",0,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_001,Valletta,2024-10,65.33138167470831,,75.98,40.98888627497615,31.758533647058822,69.08,-10.65,84.92,growth_window,expand_selectively,73.99493491701645,95.293824,40.98888627497615,31.758533647058822,74.59,high_confidence,selective_growth_supported,Staffing position is broadly manageable with monitoring.,Use selective capacity growth in supported periods while protecting service quality.,stable_controlled_growth,maintain balanced commercial and operational control,1,0,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_001,Valletta,2024-11,35.108362444303765,,75.4,37.50802777669462,31.312087411764704,60.37,-40.29,88.45,growth_window,expand_selectively,68.42856409333729,92.36144533333334,37.50802777669462,31.312087411764704,73.97,high_confidence,selective_growth_supported,Staffing may be ahead of current demand support.,Use selective capacity growth in supported periods while protecting service quality.,coverage_control_required,repair roster coverage before service inconsistency affects revenue,1,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_001,Valletta,2024-12,26.12477807053253,,71.19,45.2419151906876,38.97979121568628,53.68,-45.07,71.0,hold_and_optimize,maintain_capacity_optimize_controls,68.90259141860524,92.30786133333334,45.2419151906876,38.97979121568628,69.63,moderate_confidence,hold_capacity_optimize_controls,Staffing may be ahead of current demand support.,"Hold capacity steady and optimize utilization, control discipline, and staffing mix.",protect_team_stability,"rebalance workload, recovery gaps, and coaching cadence",0,0,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_001,Valletta,2025-01,14.1662495334931,,75.92,37.78591288117675,30.01071458823529,54.45,-61.75,69.17,hold_and_optimize,maintain_capacity_optimize_controls,74.89288605210504,91.088616,37.78591288117675,30.01071458823529,74.85,high_confidence,hold_capacity_optimize_controls,Staffing may be ahead of current demand support.,"Hold capacity steady and optimize utilization, control discipline, and staffing mix.",stable_controlled_growth,maintain balanced commercial and operational control,1,0,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_001,Valletta,2025-02,24.584888633893726,,65.7,48.32319426965891,41.901550509803926,50.12,-41.12,66.25,hold_and_optimize,maintain_capacity_optimize_controls,56.179922559468125,84.96406400000001,48.32319426965891,41.901550509803926,64.01,moderate_confidence,hold_capacity_optimize_controls,Staffing may be ahead of current demand support.,"Hold capacity steady and optimize utilization, control discipline, and staffing mix.",protect_team_stability,"rebalance workload, recovery gaps, and coaching cadence",0,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_001,Valletta,2025-03,48.00740001764269,,65.75,49.29298833182937,42.17259482352941,56.98,-17.74,91.01,hold_and_optimize,maintain_capacity_optimize_controls,61.65740412819352,84.44303733333334,49.29298833182937,42.17259482352941,64.3,moderate_confidence,hold_capacity_optimize_controls,Staffing may be ahead of current demand support.,"Hold capacity steady and optimize utilization, control discipline, and staffing mix.",protect_team_stability,"rebalance workload, recovery gaps, and coaching cadence",0,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_001,Valletta,2025-04,71.4020784837731,,78.04,37.47766664653607,28.71230094117647,72.71,-6.64,74.45,growth_window,expand_selectively,74.6394160825606,95.879072,37.47766664653607,28.71230094117647,76.7,high_confidence,selective_growth_supported,Staffing position is broadly manageable with monitoring.,Use selective capacity growth in supported periods while protecting service quality.,stable_controlled_growth,maintain balanced commercial and operational control,1,0,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_001,Valletta,2025-05,75.68468993714201,,72.71,44.21184034187469,34.416416862745095,70.0,2.97,77.05,growth_window,expand_selectively,62.99775508032506,93.67370666666667,44.21184034187469,34.416416862745095,70.92,high_confidence,selective_growth_supported,Staffing position is broadly manageable with monitoring.,Use selective capacity growth in supported periods while protecting service quality.,protect_team_stability,"rebalance workload, recovery gaps, and coaching cadence",0,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_001,Valletta,2025-06,76.05370488434785,,60.3,57.62402720265827,47.71261596078431,61.14,15.75,88.26,growth_window,expand_selectively,61.99389701044969,79.47282100000001,57.62402720265827,47.71261596078431,59.05,moderate_confidence,monitor_and_calibrate,Demand context is ahead of staffing readiness.,"rebalance workload, recovery gaps, and coaching cadence",protect_team_stability,"rebalance workload, recovery gaps, and coaching cadence",0,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_001,Valletta,2025-07,93.63885871170956,,68.7,47.103037835721416,39.266556627450974,72.62,24.94,63.41,growth_window,expand_selectively,62.584812835701925,88.54989866666668,47.103037835721416,39.266556627450974,67.1,moderate_confidence,selective_growth_supported,Demand context is ahead of staffing readiness.,Use selective capacity growth in supported periods while protecting service quality.,protect_team_stability,"rebalance workload, recovery gaps, and coaching cadence",0,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_001,Valletta,2025-08,100.0,,62.46,53.95542544152366,43.483281725490194,70.37,37.54,62.25,growth_window,expand_selectively,50.10972902934226,82.80248533333335,53.95542544152366,43.483281725490194,60.63,moderate_confidence,monitor_and_calibrate,Demand context is ahead of staffing readiness.,"rebalance workload, recovery gaps, and coaching cadence",protect_team_stability,"rebalance workload, recovery gaps, and coaching cadence",0,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_001,Valletta,2025-09,84.10008344331533,,64.36,53.76243312676682,41.65342596078431,66.66,19.74,77.08,growth_window,expand_selectively,61.31406179818825,83.339961,53.76243312676682,41.65342596078431,62.98,moderate_confidence,monitor_and_calibrate,Demand context is ahead of staffing readiness.,"rebalance workload, recovery gaps, and coaching cadence",protect_team_stability,"rebalance workload, recovery gaps, and coaching cadence",0,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_001,Valletta,2025-10,89.35567108408901,,75.66,41.12641554663784,31.70120388235294,76.15,13.7,59.65,growth_window,expand_selectively,75.08925661516335,94.131472,41.12641554663784,31.70120388235294,74.38,high_confidence,selective_growth_supported,Demand context is ahead of staffing readiness.,Use selective capacity growth in supported periods while protecting service quality.,stable_controlled_growth,maintain balanced commercial and operational control,1,0,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_001,Valletta,2025-11,65.52435614866268,,77.82,37.62079041306223,28.14632141176471,70.92,-12.3,80.3,growth_window,expand_selectively,73.45211427348298,95.206688,37.62079041306223,28.14632141176471,76.48,high_confidence,selective_growth_supported,Staffing position is broadly manageable with monitoring.,Use selective capacity growth in supported periods while protecting service quality.,stable_controlled_growth,maintain balanced commercial and operational control,1,0,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_001,Valletta,2025-12,54.97482478611302,,74.97,41.95929399590175,35.04719329411765,64.93,-20.0,97.23,growth_window,expand_selectively,75.11808847850074,95.605712,41.95929399590175,35.04719329411765,73.54,high_confidence,selective_growth_supported,Staffing may be ahead of current demand support.,Use selective capacity growth in supported periods while protecting service quality.,stable_controlled_growth,maintain balanced commercial and operational control,1,0,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_002,Sliema,2017-01,31.653118516332118,,82.34,28.308925800087383,23.461935647058823,64.67,-50.69,96.49,growth_window,expand_selectively,74.15474807190124,97.265552,28.308925800087383,23.461935647058823,81.0,high_confidence,selective_growth_supported,Staffing may be ahead of current demand support.,Use selective capacity growth in supported periods while protecting service quality.,stable_controlled_growth,maintain balanced commercial and operational control,1,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_002,Sliema,2017-02,37.097945263030894,,81.33,29.26612092488869,24.74958894117647,65.56,-44.23,99.4,growth_window,expand_selectively,74.44582494586773,96.075304,29.26612092488869,24.74958894117647,80.05,high_confidence,selective_growth_supported,Staffing may be ahead of current demand support.,Use selective capacity growth in supported periods while protecting service quality.,stable_controlled_growth,maintain balanced commercial and operational control,1,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_002,Sliema,2017-03,46.49504000528568,,78.96,30.98916598594036,25.89650423529412,67.0,-32.46,92.06,growth_window,expand_selectively,75.75845282690983,91.156624,30.98916598594036,25.89650423529412,78.01,high_confidence,selective_growth_supported,Staffing may be ahead of current demand support.,Use selective capacity growth in supported periods while protecting service quality.,stable_controlled_growth,maintain balanced commercial and operational control,1,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_002,Sliema,2017-04,58.4052753402119,,76.74,37.94481363642283,30.761867176470588,67.91,-18.33,88.52,growth_window,expand_selectively,75.18042470355385,94.091664,37.94481363642283,30.761867176470588,75.48,high_confidence,selective_growth_supported,Staffing may be ahead of current demand support.,Use selective capacity growth in supported periods while protecting service quality.,stable_controlled_growth,maintain balanced commercial and operational control,1,0,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_002,Sliema,2017-05,60.219212160515234,,71.96,41.4534671284917,35.61748956862745,65.29,-11.74,90.13,growth_window,expand_selectively,62.75017332859998,90.66781866666668,41.4534671284917,35.61748956862745,70.32,high_confidence,selective_growth_supported,Staffing position is broadly manageable with monitoring.,Use selective capacity growth in supported periods while protecting service quality.,protect_team_stability,"rebalance workload, recovery gaps, and coaching cadence",0,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_002,Sliema,2017-06,64.25378166830768,,66.28,48.10055466119819,40.93766329411764,62.43,-2.03,90.92,growth_window,expand_selectively,61.82994161765853,84.01582533333334,48.10055466119819,40.93766329411764,64.89,moderate_confidence,monitor_and_calibrate,Staffing position is broadly manageable with monitoring.,"rebalance workload, recovery gaps, and coaching cadence",protect_team_stability,"rebalance workload, recovery gaps, and coaching cadence",0,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_002,Sliema,2017-07,79.0044246039868,,65.51,51.76686387145574,40.10728498039215,66.12,13.49,79.14,growth_window,expand_selectively,62.00534968188485,83.65939266666666,51.76686387145574,40.10728498039215,64.17,moderate_confidence,monitor_and_calibrate,Demand context is ahead of staffing readiness.,"rebalance workload, recovery gaps, and coaching cadence",protect_team_stability,"rebalance workload, recovery gaps, and coaching cadence",0,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_002,Sliema,2017-08,79.90938215694597,,76.29,39.89688621318566,32.408331294117644,73.64,3.62,69.45,growth_window,expand_selectively,75.01214796411122,95.683744,39.89688621318566,32.408331294117644,74.9,high_confidence,selective_growth_supported,Staffing position is broadly manageable with monitoring.,Use selective capacity growth in supported periods while protecting service quality.,stable_controlled_growth,maintain balanced commercial and operational control,1,0,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_002,Sliema,2017-09,67.97652467860398,,79.28,33.72035741748187,27.59313423529412,72.91,-11.3,73.8,growth_window,expand_selectively,74.60750048559889,95.780144,33.72035741748187,27.59313423529412,77.96,high_confidence,selective_growth_supported,Staffing position is broadly manageable with monitoring.,Use selective capacity growth in supported periods while protecting service quality.,stable_controlled_growth,maintain balanced commercial and operational control,1,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_002,Sliema,2017-10,66.71420907600394,,76.9,36.00802686904992,29.092079176470587,71.01,-10.19,77.79,growth_window,expand_selectively,73.72713178860076,92.160432,36.00802686904992,29.092079176470587,75.74,high_confidence,selective_growth_supported,Staffing position is broadly manageable with monitoring.,Use selective capacity growth in supported periods while protecting service quality.,stable_controlled_growth,maintain balanced commercial and operational control,1,0,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_002,Sliema,2017-11,48.18645816950233,,80.27,32.62688760206481,25.69171576470588,67.82,-32.08,91.93,growth_window,expand_selectively,73.6761995550631,96.469056,32.62688760206481,25.69171576470588,78.91,high_confidence,selective_growth_supported,Staffing may be ahead of current demand support.,Use selective capacity growth in supported periods while protecting service quality.,stable_controlled_growth,maintain balanced commercial and operational control,1,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_002,Sliema,2017-12,38.04886526610464,,59.55,57.99033025478468,47.25386439215686,49.45,-21.5,73.5,control_window,avoid_overstaffing_recalibrate_capacity,49.4053662983612,80.809876,57.99033025478468,47.25386439215686,57.73,moderate_confidence,hold_capacity_optimize_controls,Staffing may be ahead of current demand support.,"Hold capacity steady and optimize utilization, control discipline, and staffing mix.",protect_team_stability,"rebalance workload, recovery gaps, and coaching cadence",0,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_002,Sliema,2018-01,35.57888628674392,,78.41,32.42312433902616,25.564231647058826,63.34,-42.83,97.06,growth_window,expand_selectively,74.9893215687861,90.540096,32.42312433902616,25.564231647058826,77.47,high_confidence,selective_growth_supported,Staffing may be ahead of current demand support.,Use selective capacity growth in supported periods while protecting service quality.,stable_controlled_growth,maintain balanced commercial and operational control,1,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_002,Sliema,2018-02,40.89616723437474,,78.98,31.45731907091168,27.076650823529413,65.08,-38.08,98.48,growth_window,expand_selectively,75.0150775627393,92.771488,31.45731907091168,27.076650823529413,77.88,high_confidence,selective_growth_supported,Staffing may be ahead of current demand support.,Use selective capacity growth in supported periods while protecting service quality.,stable_controlled_growth,maintain balanced commercial and operational control,1,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_002,Sliema,2018-03,53.73707036779296,,80.22,33.420828101735296,25.438260705882357,69.38,-26.48,87.09,growth_window,expand_selectively,74.3230314656175,96.500544,33.420828101735296,25.438260705882357,78.89,high_confidence,selective_growth_supported,Staffing may be ahead of current demand support.,Use selective capacity growth in supported periods while protecting service quality.,stable_controlled_growth,maintain balanced commercial and operational control,1,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_002,Sliema,2018-04,61.18815806199329,,78.72,34.289869152254475,27.42717,70.59,-17.53,81.1,growth_window,expand_selectively,73.94191785898177,94.63288,34.289869152254475,27.42717,77.45,high_confidence,selective_growth_supported,Staffing may be ahead of current demand support.,Use selective capacity growth in supported periods while protecting service quality.,stable_controlled_growth,maintain balanced commercial and operational control,1,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_002,Sliema,2018-05,68.36426103511747,,78.88,35.05687961181339,28.23820023529412,72.57,-10.52,74.94,growth_window,expand_selectively,75.32087594245239,95.954368,35.05687961181339,28.23820023529412,77.57,high_confidence,selective_growth_supported,Staffing position is broadly manageable with monitoring.,Use selective capacity growth in supported periods while protecting service quality.,stable_controlled_growth,maintain balanced commercial and operational control,1,0,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_002,Sliema,2018-06,69.41457483656399,,51.7,67.42238672319593,54.218251137254896,53.26,17.71,98.68,control_window,control_and_monitor,49.4957051325168,71.07489533333334,67.42238672319593,54.218251137254896,50.33,moderate_confidence,coverage_under_pressure,Coverage pressure is the main staffing risk.,"Prioritize coverage stabilization, shift discipline, and service continuity before growth actions.",protect_team_stability,"rebalance workload, recovery gaps, and coaching cadence",0,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_002,Sliema,2018-07,81.47461903233243,,76.84,38.54712757690017,32.17296482352941,74.57,4.63,66.48,growth_window,expand_selectively,74.81849721539882,96.141584,38.54712757690017,32.17296482352941,75.42,high_confidence,selective_growth_supported,Staffing position is broadly manageable with monitoring.,Use selective capacity growth in supported periods while protecting service quality.,stable_controlled_growth,maintain balanced commercial and operational control,1,0,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_002,Sliema,2018-08,82.9403184766895,,61.46,58.70980319752154,46.298865647058825,63.71,21.48,82.23,growth_window,expand_selectively,61.06463915078551,82.64358033333335,58.70980319752154,46.298865647058825,60.02,moderate_confidence,monitor_and_calibrate,Demand context is ahead of staffing readiness.,"rebalance workload, recovery gaps, and coaching cadence",protect_team_stability,"rebalance workload, recovery gaps, and coaching cadence",0,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_002,Sliema,2018-09,69.73559382408303,,76.91,37.90400763957325,30.083058941176468,71.49,-7.17,75.58,growth_window,expand_selectively,75.33568408464036,93.929584,37.90400763957325,30.083058941176468,75.68,high_confidence,selective_growth_supported,Staffing position is broadly manageable with monitoring.,Use selective capacity growth in supported periods while protecting service quality.,stable_controlled_growth,maintain balanced commercial and operational control,1,0,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_002,Sliema,2018-10,67.37599654132563,,78.77,34.64566718871625,27.53838117647059,72.39,-11.39,75.3,growth_window,expand_selectively,73.83931855918885,95.17136,34.64566718871625,27.53838117647059,77.46,high_confidence,selective_growth_supported,Staffing position is broadly manageable with monitoring.,Use selective capacity growth in supported periods while protecting service quality.,stable_controlled_growth,maintain balanced commercial and operational control,1,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_002,Sliema,2018-11,47.84489971208834,,77.78,36.40342245674569,29.60335576470588,65.56,-29.94,97.21,growth_window,expand_selectively,73.58946490637776,95.430016,36.40342245674569,29.60335576470588,76.4,high_confidence,selective_growth_supported,Staffing may be ahead of current demand support.,Use selective capacity growth in supported periods while protecting service quality.,stable_controlled_growth,maintain balanced commercial and operational control,1,0,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_002,Sliema,2018-12,37.75413105474488,,52.08,67.41461198607699,53.39499478431373,44.04,-14.33,67.57,control_window,control_and_monitor,50.29836433536022,71.20793433333334,67.41461198607699,53.39499478431373,50.75,moderate_confidence,coverage_under_pressure,Coverage pressure is the main staffing risk.,"Prioritize coverage stabilization, shift discipline, and service continuity before growth actions.",protect_team_stability,"rebalance workload, recovery gaps, and coaching cadence",0,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_002,Sliema,2019-01,32.6760702966948,,73.39,39.68577009797615,32.086743921568626,58.39,-40.71,86.51,hold_and_optimize,maintain_capacity_optimize_controls,68.67082992737598,88.76149333333333,39.68577009797615,32.086743921568626,72.17,high_confidence,hold_capacity_optimize_controls,Staffing may be ahead of current demand support.,"Hold capacity steady and optimize utilization, control discipline, and staffing mix.",protect_team_stability,"rebalance workload, recovery gaps, and coaching cadence",0,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_002,Sliema,2019-02,37.46140770057762,,79.67,31.19798267412588,26.46564235294118,64.46,-42.21,98.53,growth_window,expand_selectively,75.67390611439063,93.82664,31.19798267412588,26.46564235294118,78.54,high_confidence,selective_growth_supported,Staffing may be ahead of current demand support.,Use selective capacity growth in supported periods while protecting service quality.,stable_controlled_growth,maintain balanced commercial and operational control,1,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_002,Sliema,2019-03,49.230164868744886,,78.16,35.10114610914213,29.17314870588235,66.39,-28.93,94.39,growth_window,expand_selectively,74.26458509394654,95.039976,35.10114610914213,29.17314870588235,76.85,high_confidence,selective_growth_supported,Staffing may be ahead of current demand support.,Use selective capacity growth in supported periods while protecting service quality.,stable_controlled_growth,maintain balanced commercial and operational control,1,0,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_002,Sliema,2019-04,63.65741887807096,,76.47,37.42698647990306,28.926964,69.73,-12.81,80.84,growth_window,expand_selectively,73.93362838328326,91.750496,37.42698647990306,28.926964,75.34,high_confidence,selective_growth_supported,Staffing position is broadly manageable with monitoring.,Use selective capacity growth in supported periods while protecting service quality.,stable_controlled_growth,maintain balanced commercial and operational control,1,0,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_002,Sliema,2019-05,64.18038538078095,,67.8,46.10854394319876,39.2544128627451,63.57,-3.62,89.92,growth_window,expand_selectively,62.84415682435432,85.20512566666667,46.10854394319876,39.2544128627451,66.42,moderate_confidence,selective_growth_supported,Staffing position is broadly manageable with monitoring.,Use selective capacity growth in supported periods while protecting service quality.,protect_team_stability,"rebalance workload, recovery gaps, and coaching cadence",0,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_002,Sliema,2019-06,68.56161230529696,,76.27,39.64169326014285,31.986599882352937,70.33,-7.71,80.42,growth_window,expand_selectively,73.78158400651338,95.421616,39.64169326014285,31.986599882352937,74.86,high_confidence,selective_growth_supported,Staffing position is broadly manageable with monitoring.,Use selective capacity growth in supported periods while protecting service quality.,stable_controlled_growth,maintain balanced commercial and operational control,1,0,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
MLT_OUTLET_002,Sliema,2019-07,79.55654853598824,,63.9,52.759858835032006,42.80715760784314,65.09,15.66,80.71,growth_window,expand_selectively,56.23995503473893,83.751632,52.759858835032006,42.80715760784314,62.27,moderate_confidence,monitor_and_calibrate,Demand context is ahead of staffing readiness.,"rebalance workload, recovery gaps, and coaching cadence",protect_team_stability,"rebalance workload, recovery gaps, and coaching cadence",0,1,pending_qa,management signal rebuilt with roster-aware month-key tolerant joins,scaffold_generated
