staff_commercial_scoring_id,month_id,outlet_id,outlet_name,staff_id,staff_name,staff_role,retail_revenue_eur,retail_units_sold,guest_interactions_count,retail_attach_rate,selling_active_month_ratio,retail_revenue_score_0_100,retail_units_score_0_100,retail_attach_rate_score_0_100,selling_consistency_score_0_100,retail_selling_score_0_100,retail_reward_eligibility_flag,reward_bonus_reason,management_signal
SCS_00204,2017-09,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_ATTENDANT_001,MLT_OUTLET_003_SPA_ATTENDANT_001,spa attendant,151.0921266272532,5,35,0.14285714285714285,1.0,27.546674719405768,22.22222222222222,14.285714285714285,100.0,34.43136830046072,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00205,2017-09,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_MANAGER_001,MLT_OUTLET_003_SPA_MANAGER_001,spa manager,211.0921266272532,8,35,0.22857142857142856,1.0,51.418173791453455,55.55555555555556,22.857142857142858,100.0,54.027586976898846,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00206,2017-09,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_RECEPTIONIST_003,MLT_OUTLET_003_SPA_RECEPTIONIST_003,spa receptionist,259.09212662725315,9,35,0.2571428571428571,1.0,70.51537304909161,66.66666666666666,25.71428571428571,100.0,65.01567302916045,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00207,2017-09,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_RECEPTIONIST_002,MLT_OUTLET_003_SPA_RECEPTIONIST_002,spa receptionist,255.09212662725318,9,35,0.2571428571428571,1.0,68.92393977762178,66.66666666666666,25.71428571428571,100.0,64.37909972057253,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00208,2017-09,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_RECEPTIONIST_001,MLT_OUTLET_003_SPA_RECEPTIONIST_001,spa receptionist,251.09212662725318,9,35,0.2571428571428571,1.0,67.33250650615193,66.66666666666666,25.71428571428571,100.0,63.742526411984585,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00209,2017-09,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_ASSISTANT_MANAGER_001,MLT_OUTLET_001_SPA_ASSISTANT_MANAGER_001,spa assistant manager,330.0038352326805,12,35,0.34285714285714286,1.0,98.72818615195453,100.0,34.285714285714285,100.0,86.34841731792469,1,Retail selling score reached reward threshold under the modeled commercial framework.,stable_controlled_growth
SCS_00210,2017-09,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_ATTENDANT_003,MLT_OUTLET_001_SPA_ATTENDANT_003,spa attendant,198.0038352326805,7,35,0.2,1.0,46.2108881934496,44.44444444444444,20.0,100.0,48.59546638849095,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00211,2017-09,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_ATTENDANT_002,MLT_OUTLET_001_SPA_ATTENDANT_002,spa attendant,194.0038352326805,7,35,0.2,1.0,44.61945492197975,44.44444444444444,20.0,100.0,47.958893079903014,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00212,2017-09,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_ATTENDANT_001,MLT_OUTLET_001_SPA_ATTENDANT_001,spa attendant,190.0038352326805,7,35,0.2,1.0,43.0280216505099,44.44444444444444,20.0,100.0,47.32231977131507,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00213,2017-09,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_MANAGER_001,MLT_OUTLET_001_SPA_MANAGER_001,spa manager,250.0038352326805,9,35,0.2571428571428571,1.0,66.8995207225576,66.66666666666666,25.71428571428571,100.0,63.56933209854685,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00214,2017-09,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_RECEPTIONIST_003,MLT_OUTLET_001_SPA_RECEPTIONIST_003,spa receptionist,298.0038352326805,11,35,0.3142857142857143,1.0,85.99671998019576,88.88888888888889,31.428571428571427,100.0,77.90662450001481,1,Retail selling score reached reward threshold under the modeled commercial framework.,stable_controlled_growth
SCS_00215,2017-09,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_RECEPTIONIST_002,MLT_OUTLET_001_SPA_RECEPTIONIST_002,spa receptionist,294.0038352326805,11,35,0.3142857142857143,1.0,84.40528670872591,88.88888888888889,31.428571428571427,100.0,77.27005119142687,1,Retail selling score reached reward threshold under the modeled commercial framework.,stable_controlled_growth
SCS_00216,2017-09,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_RECEPTIONIST_001,MLT_OUTLET_001_SPA_RECEPTIONIST_001,spa receptionist,290.0038352326805,10,35,0.2857142857142857,1.0,82.81385343725607,77.77777777777779,28.57142857142857,100.0,73.28427153363259,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00217,2017-10,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_ASSISTANT_MANAGER_001,MLT_OUTLET_002_SPA_ASSISTANT_MANAGER_001,spa assistant manager,331.1596688924173,12,35,0.34285714285714286,1.0,99.18804418755201,100.0,34.285714285714285,100.0,86.53236053216366,1,Retail selling score reached reward threshold under the modeled commercial framework.,stable_controlled_growth
SCS_00218,2017-10,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_ATTENDANT_003,MLT_OUTLET_002_SPA_ATTENDANT_003,spa attendant,199.1596688924173,7,35,0.2,1.0,46.67074622904707,44.44444444444444,20.0,100.0,48.77940960272994,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00219,2017-10,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_ATTENDANT_002,MLT_OUTLET_002_SPA_ATTENDANT_002,spa attendant,195.1596688924173,7,35,0.2,1.0,45.07931295757722,44.44444444444444,20.0,100.0,48.142836294142,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00220,2017-10,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_ATTENDANT_001,MLT_OUTLET_002_SPA_ATTENDANT_001,spa attendant,191.1596688924173,7,35,0.2,1.0,43.48787968610738,44.44444444444444,20.0,100.0,47.50626298555406,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00221,2017-10,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_MANAGER_001,MLT_OUTLET_002_SPA_MANAGER_001,spa manager,251.1596688924173,9,35,0.2571428571428571,1.0,67.35937875815507,66.66666666666666,25.71428571428571,100.0,63.75327531278583,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00222,2017-10,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_RECEPTIONIST_003,MLT_OUTLET_002_SPA_RECEPTIONIST_003,spa receptionist,299.1596688924173,11,35,0.3142857142857143,1.0,86.45657801579323,88.88888888888889,31.428571428571427,100.0,78.09056771425381,1,Retail selling score reached reward threshold under the modeled commercial framework.,stable_controlled_growth
SCS_00223,2017-10,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_RECEPTIONIST_002,MLT_OUTLET_002_SPA_RECEPTIONIST_002,spa receptionist,295.1596688924173,11,35,0.3142857142857143,1.0,84.86514474432339,88.88888888888889,31.428571428571427,100.0,77.45399440566587,1,Retail selling score reached reward threshold under the modeled commercial framework.,stable_controlled_growth
SCS_00224,2017-10,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_RECEPTIONIST_001,MLT_OUTLET_002_SPA_RECEPTIONIST_001,spa receptionist,291.1596688924173,10,35,0.2857142857142857,1.0,83.27371147285353,77.77777777777779,28.57142857142857,100.0,73.46821474787157,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00225,2017-10,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_ASSISTANT_MANAGER_001,MLT_OUTLET_003_SPA_ASSISTANT_MANAGER_001,spa assistant manager,293.33378515307373,10,35,0.2857142857142857,1.0,84.1387017111666,77.77777777777779,28.57142857142857,100.0,73.8142108431968,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00226,2017-10,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_ATTENDANT_003,MLT_OUTLET_003_SPA_ATTENDANT_003,spa attendant,161.33378515307373,6,35,0.17142857142857143,1.0,31.62140375266167,33.33333333333333,17.142857142857142,100.0,39.41046626296943,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00227,2017-10,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_ATTENDANT_002,MLT_OUTLET_003_SPA_ATTENDANT_002,spa attendant,157.33378515307373,6,35,0.17142857142857143,1.0,30.02997048119182,33.33333333333333,17.142857142857142,100.0,38.77389295438149,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00228,2017-10,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_ATTENDANT_001,MLT_OUTLET_003_SPA_ATTENDANT_001,spa attendant,153.33378515307373,5,35,0.14285714285714285,1.0,28.438537209721975,22.22222222222222,14.285714285714285,100.0,34.7881132965872,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00229,2017-10,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_MANAGER_001,MLT_OUTLET_003_SPA_MANAGER_001,spa manager,213.33378515307373,8,35,0.22857142857142856,1.0,52.31003628176967,55.55555555555556,22.857142857142858,100.0,54.384331973025326,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00230,2017-10,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_RECEPTIONIST_003,MLT_OUTLET_003_SPA_RECEPTIONIST_003,spa receptionist,261.33378515307373,9,35,0.2571428571428571,1.0,71.40723553940784,66.66666666666666,25.71428571428571,100.0,65.37241802528695,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00231,2017-10,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_RECEPTIONIST_002,MLT_OUTLET_003_SPA_RECEPTIONIST_002,spa receptionist,257.33378515307373,9,35,0.2571428571428571,1.0,69.81580226793798,66.66666666666666,25.71428571428571,100.0,64.735844716699,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00232,2017-10,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_RECEPTIONIST_001,MLT_OUTLET_003_SPA_RECEPTIONIST_001,spa receptionist,253.33378515307373,9,35,0.2571428571428571,1.0,68.22436899646813,66.66666666666666,25.71428571428571,100.0,64.09927140811106,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00233,2017-10,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_ASSISTANT_MANAGER_001,MLT_OUTLET_001_SPA_ASSISTANT_MANAGER_001,spa assistant manager,332.2425811439389,12,35,0.34285714285714286,1.0,99.61888983434044,100.0,34.285714285714285,100.0,86.70469879087904,1,Retail selling score reached reward threshold under the modeled commercial framework.,stable_controlled_growth
SCS_00234,2017-10,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_ATTENDANT_003,MLT_OUTLET_001_SPA_ATTENDANT_003,spa attendant,200.24258114393888,7,35,0.2,1.0,47.10159187583551,44.44444444444444,20.0,100.0,48.95174786144531,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00235,2017-10,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_ATTENDANT_002,MLT_OUTLET_001_SPA_ATTENDANT_002,spa attendant,196.24258114393888,7,35,0.2,1.0,45.510158604365664,44.44444444444444,20.0,100.0,48.31517455285738,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00236,2017-10,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_ATTENDANT_001,MLT_OUTLET_001_SPA_ATTENDANT_001,spa attendant,192.24258114393888,7,35,0.2,1.0,43.91872533289582,44.44444444444444,20.0,100.0,47.67860124426944,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00237,2017-10,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_MANAGER_001,MLT_OUTLET_001_SPA_MANAGER_001,spa manager,252.24258114393888,9,35,0.2571428571428571,1.0,67.79022440494352,66.66666666666666,25.71428571428571,100.0,63.925613571501216,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00238,2017-10,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_RECEPTIONIST_003,MLT_OUTLET_001_SPA_RECEPTIONIST_003,spa receptionist,300.2425811439389,11,35,0.3142857142857143,1.0,86.88742366258168,88.88888888888889,31.428571428571427,100.0,78.26290597296918,1,Retail selling score reached reward threshold under the modeled commercial framework.,stable_controlled_growth
SCS_00239,2017-10,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_RECEPTIONIST_002,MLT_OUTLET_001_SPA_RECEPTIONIST_002,spa receptionist,296.2425811439389,11,35,0.3142857142857143,1.0,85.29599039111183,88.88888888888889,31.428571428571427,100.0,77.62633266438124,1,Retail selling score reached reward threshold under the modeled commercial framework.,stable_controlled_growth
SCS_00240,2017-10,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_RECEPTIONIST_001,MLT_OUTLET_001_SPA_RECEPTIONIST_001,spa receptionist,292.2425811439389,10,35,0.2857142857142857,1.0,83.70455711964198,77.77777777777779,28.57142857142857,100.0,73.64055300658694,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00241,2017-11,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_ASSISTANT_MANAGER_001,MLT_OUTLET_002_SPA_ASSISTANT_MANAGER_001,spa assistant manager,291.1748770367808,10,35,0.2857142857142857,1.0,83.27976215958789,77.77777777777779,28.57142857142857,100.0,73.47063502256532,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00242,2017-11,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_ATTENDANT_003,MLT_OUTLET_002_SPA_ATTENDANT_003,spa attendant,159.1748770367808,6,35,0.17142857142857143,1.0,30.76246420108295,33.33333333333333,17.142857142857142,100.0,39.06689044233794,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00243,2017-11,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_ATTENDANT_002,MLT_OUTLET_002_SPA_ATTENDANT_002,spa attendant,155.1748770367808,6,35,0.17142857142857143,1.0,29.171030929613107,33.33333333333333,17.142857142857142,100.0,38.43031713375,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00244,2017-11,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_ATTENDANT_001,MLT_OUTLET_002_SPA_ATTENDANT_001,spa attendant,151.1748770367808,5,35,0.14285714285714285,1.0,27.579597658143257,22.22222222222222,14.285714285714285,100.0,34.44453747595571,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00245,2017-11,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_MANAGER_001,MLT_OUTLET_002_SPA_MANAGER_001,spa manager,211.1748770367808,8,35,0.22857142857142856,1.0,51.45109673019095,55.55555555555556,22.857142857142858,100.0,54.04075615239384,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00246,2017-11,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_RECEPTIONIST_003,MLT_OUTLET_002_SPA_RECEPTIONIST_003,spa receptionist,259.1748770367808,9,35,0.2571428571428571,1.0,70.5482959878291,66.66666666666666,25.71428571428571,100.0,65.02884220465545,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00247,2017-11,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_RECEPTIONIST_002,MLT_OUTLET_002_SPA_RECEPTIONIST_002,spa receptionist,255.17487703678077,9,35,0.2571428571428571,1.0,68.95686271635927,66.66666666666666,25.71428571428571,100.0,64.39226889606752,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00248,2017-11,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_RECEPTIONIST_001,MLT_OUTLET_002_SPA_RECEPTIONIST_001,spa receptionist,251.17487703678077,9,35,0.2571428571428571,1.0,67.36542944488943,66.66666666666666,25.71428571428571,100.0,63.75569558747958,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00249,2017-11,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_ASSISTANT_MANAGER_001,MLT_OUTLET_003_SPA_ASSISTANT_MANAGER_001,spa assistant manager,290.22239264779483,10,35,0.2857142857142857,1.0,82.90080832279091,77.77777777777779,28.57142857142857,100.0,73.31905348784653,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00250,2017-11,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_ATTENDANT_003,MLT_OUTLET_003_SPA_ATTENDANT_003,spa attendant,158.2223926477949,6,35,0.17142857142857143,1.0,30.383510364286003,33.33333333333333,17.142857142857142,100.0,38.91530890761916,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00251,2017-11,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_ATTENDANT_002,MLT_OUTLET_003_SPA_ATTENDANT_002,spa attendant,154.2223926477949,6,35,0.17142857142857143,1.0,28.792077092816154,33.33333333333333,17.142857142857142,100.0,38.27873559903122,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00252,2017-11,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_ATTENDANT_001,MLT_OUTLET_003_SPA_ATTENDANT_001,spa attendant,150.2223926477949,5,35,0.14285714285714285,1.0,27.20064382134631,22.22222222222222,14.285714285714285,100.0,34.29295594123694,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00253,2017-11,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_MANAGER_001,MLT_OUTLET_003_SPA_MANAGER_001,spa manager,210.2223926477949,8,35,0.22857142857142856,1.0,51.072142893394,55.55555555555556,22.857142857142858,100.0,53.88917461767506,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00254,2017-11,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_RECEPTIONIST_003,MLT_OUTLET_003_SPA_RECEPTIONIST_003,spa receptionist,258.2223926477949,9,35,0.2571428571428571,1.0,70.16934215103217,66.66666666666666,25.71428571428571,100.0,64.87726066993667,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00255,2017-11,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_RECEPTIONIST_002,MLT_OUTLET_003_SPA_RECEPTIONIST_002,spa receptionist,254.22239264779486,9,35,0.2571428571428571,1.0,68.57790887956232,66.66666666666666,25.71428571428571,100.0,64.24068736134873,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00256,2017-11,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_RECEPTIONIST_001,MLT_OUTLET_003_SPA_RECEPTIONIST_001,spa receptionist,250.22239264779486,9,35,0.2571428571428571,1.0,66.98647560809246,66.66666666666666,25.71428571428571,100.0,63.60411405276079,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00257,2017-11,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_ASSISTANT_MANAGER_001,MLT_OUTLET_001_SPA_ASSISTANT_MANAGER_001,spa assistant manager,293.11037965004874,10,35,0.2857142857142857,1.0,84.04981797353075,77.77777777777779,28.57142857142857,100.0,73.77865734814247,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00258,2017-11,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_ATTENDANT_003,MLT_OUTLET_001_SPA_ATTENDANT_003,spa attendant,161.11037965004877,6,35,0.17142857142857143,1.0,31.532520015025824,33.33333333333333,17.142857142857142,100.0,39.37491276791509,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00259,2017-11,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_ATTENDANT_002,MLT_OUTLET_001_SPA_ATTENDANT_002,spa attendant,157.11037965004877,6,35,0.17142857142857143,1.0,29.941086743555978,33.33333333333333,17.142857142857142,100.0,38.73833945932715,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00260,2017-11,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_ATTENDANT_001,MLT_OUTLET_001_SPA_ATTENDANT_001,spa attendant,153.11037965004877,5,35,0.14285714285714285,1.0,28.34965347208613,22.22222222222222,14.285714285714285,100.0,34.75255980153287,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00261,2017-11,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_MANAGER_001,MLT_OUTLET_001_SPA_MANAGER_001,spa manager,213.11037965004877,8,35,0.22857142857142856,1.0,52.22115254413383,55.55555555555556,22.857142857142858,100.0,54.348778477970995,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00262,2017-11,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_RECEPTIONIST_003,MLT_OUTLET_001_SPA_RECEPTIONIST_003,spa receptionist,261.11037965004874,9,35,0.2571428571428571,1.0,71.31835180177197,66.66666666666666,25.71428571428571,100.0,65.33686453023259,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00263,2017-11,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_RECEPTIONIST_002,MLT_OUTLET_001_SPA_RECEPTIONIST_002,spa receptionist,257.11037965004874,9,35,0.2571428571428571,1.0,69.72691853030213,66.66666666666666,25.71428571428571,100.0,64.70029122164466,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00264,2017-11,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_RECEPTIONIST_001,MLT_OUTLET_001_SPA_RECEPTIONIST_001,spa receptionist,253.11037965004874,9,35,0.2571428571428571,1.0,68.13548525883229,66.66666666666666,25.71428571428571,100.0,64.06371791305672,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00265,2017-12,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_ASSISTANT_MANAGER_001,MLT_OUTLET_002_SPA_ASSISTANT_MANAGER_001,spa assistant manager,225.24439685927803,8,35,0.22857142857142856,1.0,57.04877221997261,55.55555555555556,22.857142857142858,100.0,56.2798263483065,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,protect_team_stability
SCS_00266,2017-12,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_ATTENDANT_003,MLT_OUTLET_002_SPA_ATTENDANT_003,spa attendant,93.24439685927804,3,35,0.08571428571428572,1.0,4.531474261467679,0.0,8.571428571428571,100.0,18.526875418872784,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,protect_team_stability
SCS_00267,2017-12,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_ATTENDANT_002,MLT_OUTLET_002_SPA_ATTENDANT_002,spa attendant,89.24439685927804,3,35,0.08571428571428572,1.0,2.9400409899978324,0.0,8.571428571428571,100.0,17.890302110284846,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,protect_team_stability
SCS_00268,2017-12,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_ATTENDANT_001,MLT_OUTLET_002_SPA_ATTENDANT_001,spa attendant,85.24439685927804,3,35,0.08571428571428572,1.0,1.3486077185279857,0.0,8.571428571428571,100.0,17.25372880169691,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,protect_team_stability
SCS_00269,2017-12,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_MANAGER_001,MLT_OUTLET_002_SPA_MANAGER_001,spa manager,145.24439685927805,5,35,0.14285714285714285,1.0,25.22010679057569,22.22222222222222,14.285714285714285,100.0,33.50074112892869,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,protect_team_stability
SCS_00270,2017-12,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_RECEPTIONIST_003,MLT_OUTLET_002_SPA_RECEPTIONIST_003,spa receptionist,193.24439685927803,7,35,0.2,1.0,44.31730604821384,44.44444444444444,20.0,100.0,47.83803353039664,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,protect_team_stability
SCS_00271,2017-12,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_RECEPTIONIST_002,MLT_OUTLET_002_SPA_RECEPTIONIST_002,spa receptionist,189.24439685927803,7,35,0.2,1.0,42.725872776744,44.44444444444444,20.0,100.0,47.20146022180871,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,protect_team_stability
SCS_00272,2017-12,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_RECEPTIONIST_001,MLT_OUTLET_002_SPA_RECEPTIONIST_001,spa receptionist,185.24439685927803,7,35,0.2,1.0,41.134439505274145,44.44444444444444,20.0,100.0,46.56488691322077,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,protect_team_stability
SCS_00273,2017-12,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_ASSISTANT_MANAGER_001,MLT_OUTLET_003_SPA_ASSISTANT_MANAGER_001,spa assistant manager,333.2004853740234,12,35,0.34285714285714286,1.0,100.0,100.0,34.285714285714285,100.0,86.85714285714286,1,Retail selling score reached reward threshold under the modeled commercial framework.,stable_controlled_growth
SCS_00274,2017-12,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_ATTENDANT_003,MLT_OUTLET_003_SPA_ATTENDANT_003,spa attendant,201.20048537402346,7,35,0.2,1.0,47.48270204149509,44.44444444444444,20.0,100.0,49.104191927709145,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_00275,2017-12,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_ATTENDANT_002,MLT_OUTLET_003_SPA_ATTENDANT_002,spa attendant,197.20048537402346,7,35,0.2,1.0,45.89126877002524,44.44444444444444,20.0,100.0,48.46761861912121,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
