outlet_key,month_id,external_context_regime,growth_window_vs_control_window,roster_action_posture,external_demand_context_score_0_100,external_signal_confidence_score_0_100,external_internal_alignment_score_0_100,coverage_pressure_score_0_100,burnout_exposure_score_0_100,staffing_readiness_score_0_100,capacity_expansion_readiness_score_0_100,roster_risk_flag,recommended_roster_action,recommended_coverage_mode,recommended_capacity_posture,roster_decision_priority_score_0_100,roster_decision_priority_band,managerial_roster_reason
MLT_OUTLET_001,2022-09,neutral,growth_window,expand_selectively,59.95952431736784,,85.85,37.72529724862024,27.771830352941176,77.87,69.31,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,36.22183038378585,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external regime reads as neutral; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_001,2022-10,neutral,growth_window,expand_selectively,59.86307498845552,,80.6,33.05360276981212,25.390489529411767,80.18,71.26,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,34.41543345753588,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external regime reads as neutral; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_001,2022-11,neutral,growth_window,expand_selectively,43.89004632871339,,94.95,33.107100791499384,24.34633635294117,79.96,66.53,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,31.04769669463079,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is soft; external regime reads as neutral; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_001,2022-12,neutral,growth_window,expand_selectively,35.06396321280399,,91.09,35.3875406893187,29.378157411764704,78.08,62.04,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,31.893432262777477,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is soft; external regime reads as neutral; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_001,2023-01,soft,growth_window,expand_selectively,31.260283200509036,,94.58,29.27038227973219,25.32095011764706,79.14,62.85,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,28.642823119577663,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is soft; external regime reads as soft; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_001,2023-02,neutral,growth_window,expand_selectively,37.64884831745115,,99.28,30.52295932683392,26.83067835294117,80.36,64.84,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,29.75649719944525,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is soft; external regime reads as neutral; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_001,2023-03,neutral,growth_window,expand_selectively,47.746583158640114,,93.45,34.69903677357424,26.936934,78.05,66.3,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,33.051510786442876,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external regime reads as neutral; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_001,2023-04,neutral,growth_window,expand_selectively,60.40564734879251,,82.55,35.08885776007561,27.002437294117648,77.6,69.85,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,35.75438848059716,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external regime reads as neutral; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_001,2023-05,neutral,growth_window,expand_selectively,62.867582899383166,,82.28,36.39003677603005,29.994216823529413,77.86,70.05,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,37.04986729978854,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external regime reads as neutral; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_001,2023-06,neutral,growth_window,expand_selectively,66.9787086131477,,87.38,44.5349715595204,38.78778615686275,69.81,65.52,normal_watch,selective_capacity_increase,selective_flexible_support,selective_capacity_increase,42.89179326590617,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is supportive; external regime reads as neutral; monthly management context reads as growth_window; recommended action: selective_capacity_increase
MLT_OUTLET_001,2023-07,supportive,control_window,control_and_monitor,77.87288653522843,,94.79,69.77483504926876,54.20569666666667,50.78,55.08,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,57.25218365023277,medium,burnout exposure is manageable; external demand context is supportive; external regime reads as supportive; monthly management context reads as control_window; recommended action: maintain_capacity
MLT_OUTLET_001,2023-08,supportive,growth_window,expand_selectively,85.35234167910885,,65.42,42.47278956217153,33.12448505882354,74.36,74.01,normal_watch,selective_capacity_increase,selective_flexible_support,selective_capacity_increase,44.16342326002078,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is supportive; external regime reads as supportive; monthly management context reads as growth_window; recommended action: selective_capacity_increase
MLT_OUTLET_001,2023-09,supportive,growth_window,expand_selectively,68.28871025774163,,82.85,41.247937819114895,33.86886682352941,74.13,68.87,normal_watch,selective_capacity_increase,selective_flexible_support,selective_capacity_increase,40.588602980077184,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is supportive; external regime reads as supportive; monthly management context reads as growth_window; recommended action: selective_capacity_increase
MLT_OUTLET_001,2023-10,supportive,growth_window,expand_selectively,69.7403337017511,,76.33,37.50000559164778,29.384873529411763,78.15,72.15,normal_watch,selective_capacity_increase,selective_flexible_support,selective_capacity_increase,38.46354256456213,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is supportive; external regime reads as supportive; monthly management context reads as growth_window; recommended action: selective_capacity_increase
MLT_OUTLET_001,2023-11,neutral,growth_window,expand_selectively,50.88416672591514,,91.9,34.53109724647096,28.26287458823529,78.25,67.15,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,33.830627712124276,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external regime reads as neutral; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_001,2023-12,neutral,hold_and_optimize,maintain_capacity_optimize_controls,41.3172981835496,,88.77,43.37234331173023,35.12839721568628,72.25,59.52,normal_watch,hold_capacity_optimize_controls,maintain_current_coverage,hold_capacity_optimize_mix,37.25960774219323,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is soft; external regime reads as neutral; monthly management context reads as hold_and_optimize; recommended action: hold_capacity_optimize_controls
MLT_OUTLET_001,2024-01,neutral,growth_window,expand_selectively,37.19252736740731,,90.26,37.71240881039534,31.538768588235293,76.2,61.25,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,33.65824095320759,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is soft; external regime reads as neutral; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_001,2024-02,neutral,growth_window,expand_selectively,45.654286249830335,,99.18,36.95989630076137,27.033234705882357,78.33,65.43,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,32.90648345129481,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external regime reads as neutral; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_001,2024-03,neutral,growth_window,expand_selectively,57.29456400666169,,89.29,37.81309399286928,30.049702235294117,76.53,67.62,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,36.44447204696502,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external regime reads as neutral; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_001,2024-04,neutral,growth_window,expand_selectively,66.2526455339939,,84.52,40.95573440643863,33.60620576470589,75.05,68.71,normal_watch,selective_capacity_increase,selective_flexible_support,selective_capacity_increase,39.87291714102769,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is supportive; external regime reads as neutral; monthly management context reads as growth_window; recommended action: selective_capacity_increase
MLT_OUTLET_001,2024-05,supportive,growth_window,expand_selectively,73.44648714020917,,87.28,52.66143224533669,44.18711615686274,63.79,63.02,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,48.17350710848172,low,burnout exposure is manageable; coverage pressure is still within manageable range; external demand context is supportive; external regime reads as supportive; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_001,2024-06,supportive,growth_window,expand_selectively,74.34074406025103,,84.81,50.50580725711512,41.01281137254902,66.0,64.97,normal_watch,maintain_capacity,selective_flexible_support,maintain_capacity,46.78587253798304,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is supportive; external regime reads as supportive; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_001,2024-07,supportive,growth_window,expand_selectively,89.48781312816845,,68.43,49.13363753752793,40.08059474509804,68.04,70.68,normal_watch,selective_capacity_increase,selective_flexible_support,selective_capacity_increase,49.01090908215888,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is supportive; external regime reads as supportive; monthly management context reads as growth_window; recommended action: selective_capacity_increase
MLT_OUTLET_001,2024-08,supportive,growth_window,expand_selectively,93.9835152800011,,70.14,56.70881638765031,45.349120784313726,61.72,67.57,normal_watch,selective_capacity_increase,maintain_current_coverage,selective_capacity_increase,53.80779049039303,low,burnout exposure is manageable; coverage pressure is still within manageable range; external demand context is supportive; external regime reads as supportive; monthly management context reads as growth_window; recommended action: selective_capacity_increase
MLT_OUTLET_001,2024-09,supportive,growth_window,expand_selectively,71.36462114761268,,89.47,53.86852766553794,42.045221764705886,64.37,62.77,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,47.4111741155713,low,burnout exposure is manageable; coverage pressure is still within manageable range; external demand context is supportive; external regime reads as supportive; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_001,2024-10,neutral,growth_window,expand_selectively,65.33138167470831,,84.92,40.98888627497615,31.758533647058822,75.98,69.08,normal_watch,selective_capacity_increase,selective_flexible_support,selective_capacity_increase,39.11076031934866,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is supportive; external regime reads as neutral; monthly management context reads as growth_window; recommended action: selective_capacity_increase
MLT_OUTLET_001,2024-11,neutral,growth_window,expand_selectively,35.108362444303765,,88.45,37.50802777669462,31.312087411764704,75.4,60.37,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,33.49769552655262,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is soft; external regime reads as neutral; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_001,2024-12,soft,hold_and_optimize,maintain_capacity_optimize_controls,26.12477807053253,,71.0,45.2419151906876,38.97979121568628,71.19,53.68,normal_watch,hold_capacity_optimize_controls,maintain_current_coverage,hold_capacity_optimize_mix,37.28879689538128,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is soft; external regime reads as soft; monthly management context reads as hold_and_optimize; recommended action: hold_capacity_optimize_controls
MLT_OUTLET_001,2025-01,soft,hold_and_optimize,maintain_capacity_optimize_controls,14.1662495334931,,69.17,37.78591288117675,30.01071458823529,75.92,54.45,normal_watch,hold_capacity_optimize_controls,maintain_current_coverage,hold_capacity_optimize_mix,30.878575400581028,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is soft; external regime reads as soft; monthly management context reads as hold_and_optimize; recommended action: hold_capacity_optimize_controls
MLT_OUTLET_001,2025-02,soft,hold_and_optimize,maintain_capacity_optimize_controls,24.584888633893726,,66.25,48.32319426965891,41.901550509803926,65.7,50.12,normal_watch,hold_capacity_optimize_controls,maintain_current_coverage,hold_capacity_optimize_mix,39.77642668267132,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is soft; external regime reads as soft; monthly management context reads as hold_and_optimize; recommended action: hold_capacity_optimize_controls
MLT_OUTLET_001,2025-03,neutral,hold_and_optimize,maintain_capacity_optimize_controls,48.00740001764269,,91.01,49.29298833182937,42.17259482352941,65.75,56.98,normal_watch,hold_capacity_optimize_controls,maintain_current_coverage,hold_capacity_optimize_mix,42.4345966346003,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external regime reads as neutral; monthly management context reads as hold_and_optimize; recommended action: hold_capacity_optimize_controls
MLT_OUTLET_001,2025-04,supportive,growth_window,expand_selectively,71.4020784837731,,74.45,37.47766664653607,28.71230094117647,78.04,72.71,normal_watch,selective_capacity_increase,selective_flexible_support,selective_capacity_increase,38.68340921429713,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is supportive; external regime reads as supportive; monthly management context reads as growth_window; recommended action: selective_capacity_increase
MLT_OUTLET_001,2025-05,supportive,growth_window,expand_selectively,75.68468993714201,,77.05,44.21184034187469,34.416416862745095,72.71,70.0,normal_watch,selective_capacity_increase,selective_flexible_support,selective_capacity_increase,43.103589428352365,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is supportive; external regime reads as supportive; monthly management context reads as growth_window; recommended action: selective_capacity_increase
MLT_OUTLET_001,2025-06,supportive,growth_window,expand_selectively,76.05370488434785,,88.26,57.62402720265827,47.71261596078431,60.3,61.14,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,51.14906960955808,low,burnout exposure is manageable; coverage pressure is still within manageable range; external demand context is supportive; external regime reads as supportive; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_001,2025-07,supportive,growth_window,expand_selectively,93.63885871170956,,63.41,47.103037835721416,39.266556627450974,68.7,72.62,normal_watch,selective_capacity_increase,selective_flexible_support,selective_capacity_increase,49.133190634976394,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is supportive; external regime reads as supportive; monthly management context reads as growth_window; recommended action: selective_capacity_increase
MLT_OUTLET_001,2025-08,supportive,growth_window,expand_selectively,100.0,,62.25,53.95542544152366,43.483281725490194,62.46,70.37,normal_watch,selective_capacity_increase,maintain_current_coverage,selective_capacity_increase,53.950741433402776,low,burnout exposure is manageable; coverage pressure is still within manageable range; external demand context is supportive; external regime reads as supportive; monthly management context reads as growth_window; recommended action: selective_capacity_increase
MLT_OUTLET_001,2025-09,supportive,growth_window,expand_selectively,84.10008344331533,,77.08,53.76243312676682,41.65342596078431,64.36,66.66,normal_watch,selective_capacity_increase,maintain_current_coverage,selective_capacity_increase,49.896188506173296,low,burnout exposure is manageable; coverage pressure is still within manageable range; external demand context is supportive; external regime reads as supportive; monthly management context reads as growth_window; recommended action: selective_capacity_increase
MLT_OUTLET_001,2025-10,supportive,growth_window,expand_selectively,89.35567108408901,,59.65,41.12641554663784,31.70120388235294,75.66,76.15,normal_watch,selective_capacity_increase,selective_flexible_support,selective_capacity_increase,44.18265810261596,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is supportive; external regime reads as supportive; monthly management context reads as growth_window; recommended action: selective_capacity_increase
MLT_OUTLET_001,2025-11,neutral,growth_window,expand_selectively,65.52435614866268,,80.3,37.62079041306223,28.14632141176471,77.82,70.92,normal_watch,selective_capacity_increase,selective_flexible_support,selective_capacity_increase,37.432293594697924,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is supportive; external regime reads as neutral; monthly management context reads as growth_window; recommended action: selective_capacity_increase
MLT_OUTLET_001,2025-12,neutral,growth_window,expand_selectively,54.97482478611302,,97.23,41.95929399590175,35.04719329411765,74.97,64.93,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,38.04976241522648,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external regime reads as neutral; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_002,2017-01,soft,growth_window,expand_selectively,31.653118516332118,,96.49,28.308925800087383,23.461935647058823,82.34,64.67,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,27.308795992695664,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is soft; external regime reads as soft; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_002,2017-02,neutral,growth_window,expand_selectively,37.097945263030894,,99.4,29.26612092488869,24.74958894117647,81.33,65.56,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,28.719231025819212,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is soft; external regime reads as neutral; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_002,2017-03,neutral,growth_window,expand_selectively,46.49504000528568,,92.06,30.98916598594036,25.89650423529412,78.96,67.0,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,31.679142045304033,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external regime reads as neutral; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_002,2017-04,neutral,growth_window,expand_selectively,58.4052753402119,,88.52,37.94481363642283,30.761867176470588,76.74,67.91,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,36.79889123062107,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external regime reads as neutral; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_002,2017-05,neutral,growth_window,expand_selectively,60.219212160515234,,90.13,41.4534671284917,35.61748956862745,71.96,65.29,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,39.86403377152688,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external regime reads as neutral; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_002,2017-06,neutral,growth_window,expand_selectively,64.25378166830768,,90.92,48.10055466119819,40.93766329411764,66.28,62.43,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,44.305899924724706,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external regime reads as neutral; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_002,2017-07,supportive,growth_window,expand_selectively,79.0044246039868,,79.14,51.76686387145574,40.10728498039215,65.51,66.12,normal_watch,selective_capacity_increase,selective_flexible_support,selective_capacity_increase,47.97421469116694,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is supportive; external regime reads as supportive; monthly management context reads as growth_window; recommended action: selective_capacity_increase
MLT_OUTLET_002,2017-08,supportive,growth_window,expand_selectively,79.90938215694597,,69.45,39.89688621318566,32.408331294117644,76.29,73.64,normal_watch,selective_capacity_increase,selective_flexible_support,selective_capacity_increase,41.98091993284986,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is supportive; external regime reads as supportive; monthly management context reads as growth_window; recommended action: selective_capacity_increase
MLT_OUTLET_002,2017-09,supportive,growth_window,expand_selectively,67.97652467860398,,73.8,33.72035741748187,27.59313423529412,79.28,72.91,normal_watch,selective_capacity_increase,selective_flexible_support,selective_capacity_increase,36.839503266276,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is supportive; external regime reads as supportive; monthly management context reads as growth_window; recommended action: selective_capacity_increase
MLT_OUTLET_002,2017-10,neutral,growth_window,expand_selectively,66.71420907600394,,77.79,36.00802686904992,29.092079176470587,76.9,71.01,normal_watch,selective_capacity_increase,selective_flexible_support,selective_capacity_increase,37.78686302430489,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is supportive; external regime reads as neutral; monthly management context reads as growth_window; recommended action: selective_capacity_increase
MLT_OUTLET_002,2017-11,neutral,growth_window,expand_selectively,48.18645816950233,,91.93,32.62688760206481,25.69171576470588,80.27,67.82,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,31.99101230725461,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external regime reads as neutral; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_002,2017-12,neutral,control_window,avoid_overstaffing_recalibrate_capacity,38.04886526610464,,73.5,57.99033025478468,47.25386439215686,59.55,49.45,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,46.13361198260924,low,burnout exposure is manageable; coverage pressure is still within manageable range; external demand context is soft; external regime reads as neutral; monthly management context reads as control_window; recommended action: maintain_capacity
MLT_OUTLET_002,2018-01,neutral,growth_window,expand_selectively,35.57888628674392,,97.06,32.42312433902616,25.564231647058826,78.41,63.34,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,30.09774845456578,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is soft; external regime reads as neutral; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_002,2018-02,neutral,growth_window,expand_selectively,40.89616723437474,,98.48,31.45731907091168,27.076650823529413,78.98,65.08,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,30.853027425763166,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is soft; external regime reads as neutral; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_002,2018-03,neutral,growth_window,expand_selectively,53.73707036779296,,87.09,33.420828101735296,25.438260705882357,80.22,69.38,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,33.224731835082125,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external regime reads as neutral; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_002,2018-04,neutral,growth_window,expand_selectively,61.18815806199329,,81.1,34.289869152254475,27.42717,78.72,70.59,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,35.629539442849556,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external regime reads as neutral; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_002,2018-05,supportive,growth_window,expand_selectively,68.36426103511747,,74.94,35.05687961181339,28.23820023529412,78.88,72.57,normal_watch,selective_capacity_increase,selective_flexible_support,selective_capacity_increase,37.367368176445,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is supportive; external regime reads as supportive; monthly management context reads as growth_window; recommended action: selective_capacity_increase
MLT_OUTLET_002,2018-06,supportive,control_window,control_and_monitor,69.41457483656399,,98.68,67.42238672319593,54.218251137254896,51.7,53.26,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,55.03304253940297,medium,burnout exposure is manageable; external demand context is supportive; external regime reads as supportive; monthly management context reads as control_window; recommended action: maintain_capacity
MLT_OUTLET_002,2018-07,supportive,growth_window,expand_selectively,81.47461903233243,,66.48,38.54712757690017,32.17296482352941,76.84,74.57,normal_watch,selective_capacity_increase,selective_flexible_support,selective_capacity_increase,41.903442286552405,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is supportive; external regime reads as supportive; monthly management context reads as growth_window; recommended action: selective_capacity_increase
MLT_OUTLET_002,2018-08,supportive,growth_window,expand_selectively,82.9403184766895,,82.23,58.70980319752154,46.298865647058825,61.46,63.71,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,52.202797464253976,low,burnout exposure is manageable; coverage pressure is still within manageable range; external demand context is supportive; external regime reads as supportive; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_002,2018-09,supportive,growth_window,expand_selectively,69.73559382408303,,75.58,37.90400763957325,30.083058941176468,76.91,71.49,normal_watch,selective_capacity_increase,selective_flexible_support,selective_capacity_increase,39.005532080966546,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is supportive; external regime reads as supportive; monthly management context reads as growth_window; recommended action: selective_capacity_increase
MLT_OUTLET_002,2018-10,supportive,growth_window,expand_selectively,67.37599654132563,,75.3,34.64566718871625,27.53838117647059,78.77,72.39,normal_watch,selective_capacity_increase,selective_flexible_support,selective_capacity_increase,36.9730089813025,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is supportive; external regime reads as supportive; monthly management context reads as growth_window; recommended action: selective_capacity_increase
MLT_OUTLET_002,2018-11,neutral,growth_window,expand_selectively,47.84489971208834,,97.21,36.40342245674569,29.60335576470588,77.78,65.56,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,33.90883558670798,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external regime reads as neutral; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_002,2018-12,neutral,control_window,control_and_monitor,37.75413105474488,,67.57,67.41461198607699,53.39499478431373,52.08,44.04,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,51.41624756502712,low,burnout exposure is manageable; external demand context is soft; external regime reads as neutral; monthly management context reads as control_window; recommended action: maintain_capacity
MLT_OUTLET_002,2019-01,soft,hold_and_optimize,maintain_capacity_optimize_controls,32.6760702966948,,86.51,39.68577009797615,32.086743921568626,73.39,58.39,normal_watch,hold_capacity_optimize_controls,maintain_current_coverage,hold_capacity_optimize_mix,34.29721686324791,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is soft; external regime reads as soft; monthly management context reads as hold_and_optimize; recommended action: hold_capacity_optimize_controls
MLT_OUTLET_002,2019-02,neutral,growth_window,expand_selectively,37.46140770057762,,98.53,31.19798267412588,26.46564235294118,79.67,64.46,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,29.979006545528932,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is soft; external regime reads as neutral; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_002,2019-03,neutral,growth_window,expand_selectively,49.230164868744886,,94.39,35.10114610914213,29.17314870588235,78.16,66.39,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,33.798891936753876,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external regime reads as neutral; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_002,2019-04,neutral,growth_window,expand_selectively,63.65741887807096,,80.84,37.42698647990306,28.926964,76.47,69.73,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,37.5302738715948,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external regime reads as neutral; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_002,2019-05,neutral,growth_window,expand_selectively,64.18038538078095,,89.92,46.10854394319876,39.2544128627451,67.8,63.57,normal_watch,maintain_capacity,maintain_current_coverage,maintain_capacity,43.20716843734496,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external regime reads as neutral; monthly management context reads as growth_window; recommended action: maintain_capacity
MLT_OUTLET_002,2019-06,supportive,growth_window,expand_selectively,68.56161230529696,,80.42,39.64169326014285,31.986599882352937,76.27,70.33,normal_watch,selective_capacity_increase,selective_flexible_support,selective_capacity_increase,39.526981089558554,low,burnout exposure is manageable; coverage pressure is still within manageable range; staffing readiness is supportive; external demand context is supportive; external regime reads as supportive; monthly management context reads as growth_window; recommended action: selective_capacity_increase
MLT_OUTLET_002,2019-07,supportive,growth_window,expand_selectively,79.55654853598824,,80.71,52.759858835032006,42.80715760784314,63.9,65.09,normal_watch,selective_capacity_increase,maintain_current_coverage,selective_capacity_increase,49.14071299577268,low,burnout exposure is manageable; coverage pressure is still within manageable range; external demand context is supportive; external regime reads as supportive; monthly management context reads as growth_window; recommended action: selective_capacity_increase
