therapist_performance_id,month_id,outlet_id,outlet_name,therapist_id,therapist_name,therapist_count_within_outlet_month,therapist_consistency_score_0_100,service_quality_guardrail_score_0_100,treatment_upsell_revenue_eur,upsell_treatment_count,upsell_attach_rate,retail_revenue_eur,upsell_score_0_100,total_commercial_score_0_100,bonus_reward_eligibility_flag,commercial_reward_reason,therapist_rank_within_outlet_month,therapist_reverse_rank_within_outlet_month,top_group_cutoff,bottom_group_cutoff,top3_therapist_flag,bottom3_therapist_flag,refresh_training_required_flag,refresh_training_reason,coaching_action_recommendation,management_signal
TPF_00135,2018-11,MLT_OUTLET_003,St Julians,TH_005,Therapist E,2,72.36,80.40479016470589,48.43505355294118,2.0,0.14285714285714285,15.689726776470586,56.7481720200779,63.77349461104285,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,stable_controlled_growth
TPF_00136,2018-11,MLT_OUTLET_003,St Julians,TH_006,Therapist F,2,66.71,75.02815729411765,39.28304305882353,2.0,0.16666666666666666,12.185571529411764,39.46751790292676,51.72663484660971,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency",stable_controlled_growth
TPF_00137,2018-11,MLT_OUTLET_001,Valletta,TH_001,Therapist A,2,73.83,78.26720834117647,46.72477778823529,2.0,0.13333333333333333,14.893538894117645,52.689105921102616,62.20250825660644,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,stable_controlled_growth
TPF_00138,2018-11,MLT_OUTLET_001,Valletta,TH_002,Therapist B,2,73.14,76.60099748235294,45.67432997647059,2.0,0.13333333333333333,14.472764988235292,50.394172336223114,60.62979478492272,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,stable_controlled_growth
TPF_00139,2018-12,MLT_OUTLET_002,Sliema,TH_003,Therapist C,2,71.0,74.83036654117646,49.2866553882353,2.0,0.1111111111111111,15.262177694117646,55.04948813552935,62.22721847454115,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,protect_team_stability
TPF_00140,2018-12,MLT_OUTLET_002,Sliema,TH_004,Therapist D,2,74.25,78.26963502352942,37.59334669803921,2.0,0.14285714285714285,10.784723349019607,35.06480633838895,52.69814348611392,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency",protect_team_stability
TPF_00141,2018-12,MLT_OUTLET_003,St Julians,TH_005,Therapist E,2,73.6,79.59270184705882,51.528769129411764,2.0,0.1111111111111111,16.61213456470588,61.00054684557137,66.67030076506425,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,stable_controlled_growth
TPF_00142,2018-12,MLT_OUTLET_003,St Julians,TH_006,Therapist F,2,72.78,79.14357928235295,46.253772376470586,2.0,0.125,14.646386188235295,51.671418844431514,61.17028036443734,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,stable_controlled_growth
TPF_00143,2018-12,MLT_OUTLET_001,Valletta,TH_001,Therapist A,2,73.97,79.57955356470588,47.096404752941176,2.0,0.13333333333333333,14.910702376470589,53.40905838684606,62.66148211276534,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,protect_team_stability
TPF_00144,2018-12,MLT_OUTLET_001,Valletta,TH_002,Therapist B,2,72.01,78.16630843529413,38.56757791372549,2.0,0.15384615384615385,11.571738956862745,37.85080755440621,53.22244415492342,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency",protect_team_stability
TPF_00145,2019-01,MLT_OUTLET_002,Sliema,TH_003,Therapist C,2,73.32,77.72483543529412,49.5521139137255,2.0,0.1111111111111111,15.648256956862745,56.62653049681066,64.13859177324586,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,protect_team_stability
TPF_00146,2019-01,MLT_OUTLET_002,Sliema,TH_004,Therapist D,2,71.15,80.0386413882353,42.93868851764706,2.0,0.15384615384615385,13.600694258823527,46.887580153811655,57.80566908459642,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,protect_team_stability
TPF_00147,2019-01,MLT_OUTLET_003,St Julians,TH_005,Therapist E,2,73.29,81.16628784705883,50.41221712941177,2.0,0.1111111111111111,16.212958564705886,59.31646835550977,65.60455759553038,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,stable_controlled_growth
TPF_00148,2019-01,MLT_OUTLET_003,St Julians,TH_006,Therapist F,2,71.07,78.10734731764705,44.44229642352941,2.0,0.125,14.039698211764707,48.294864630832535,58.54367554695789,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,stable_controlled_growth
TPF_00149,2019-01,MLT_OUTLET_001,Valletta,TH_001,Therapist A,2,74.36,81.68709023529412,46.25045364705882,2.0,0.14285714285714285,14.69562682352941,52.71117328862919,62.45314530874606,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,stable_controlled_growth
TPF_00150,2019-01,MLT_OUTLET_001,Valletta,TH_002,Therapist B,2,71.02,79.27673934117647,42.649485788235296,2.0,0.14285714285714285,13.384992894117646,45.74105624038344,57.116580932210894,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,stable_controlled_growth
TPF_00151,2019-02,MLT_OUTLET_002,Sliema,TH_003,Therapist C,2,72.69,78.923443,52.37242400000001,2.0,0.11764705882352941,16.997662,62.69106871396688,67.19058779268178,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,stable_controlled_growth
TPF_00152,2019-02,MLT_OUTLET_002,Sliema,TH_004,Therapist D,2,72.83,80.79286429411765,44.91581905882353,2.0,0.125,14.254209529411765,49.760863545218825,60.14197494987036,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,stable_controlled_growth
TPF_00153,2019-02,MLT_OUTLET_003,St Julians,TH_005,Therapist E,2,74.08,79.01025505882353,45.48417341176471,2.0,0.13333333333333333,14.35633670588235,50.44860861914779,61.082734740531286,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,stable_controlled_growth
TPF_00154,2019-02,MLT_OUTLET_003,St Julians,TH_006,Therapist F,2,72.21,78.8568834,41.239511199999995,2.0,0.14285714285714285,12.761255599999998,42.91811436899117,56.09946290294514,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,stable_controlled_growth
TPF_00155,2019-02,MLT_OUTLET_001,Valletta,TH_001,Therapist A,2,74.28,80.63638684705883,48.75484912941177,2.0,0.125,15.65822456470588,56.65863817639706,64.58825099701839,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,stable_controlled_growth
TPF_00156,2019-02,MLT_OUTLET_001,Valletta,TH_002,Therapist B,2,72.49,79.33314121176471,44.27418828235294,2.0,0.125,13.769594141176471,47.861927129060504,58.94455992098328,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,stable_controlled_growth
TPF_00157,2019-03,MLT_OUTLET_002,Sliema,TH_003,Therapist C,2,72.2,78.92332690588236,54.000102541176474,2.0,0.1111111111111111,17.611351270588237,65.49851392552482,68.51418265903865,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,stable_controlled_growth
TPF_00158,2019-03,MLT_OUTLET_002,Sliema,TH_004,Therapist D,2,69.61,78.71922848235295,39.24113797647059,2.0,0.16666666666666666,12.118118988235295,40.036480042805124,53.344564023542816,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency",stable_controlled_growth
TPF_00159,2019-03,MLT_OUTLET_003,St Julians,TH_005,Therapist E,2,73.44,79.48937029411765,52.447827058823535,2.0,0.11764705882352941,17.014813529411764,62.92162648399875,67.65489456619932,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,stable_controlled_growth
TPF_00160,2019-03,MLT_OUTLET_003,St Julians,TH_006,Therapist F,2,69.39,79.12447305882353,39.39829741176471,2.0,0.16666666666666666,12.178648705882354,40.406669559343804,53.449168257639094,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency",stable_controlled_growth
TPF_00161,2019-03,MLT_OUTLET_001,Valletta,TH_001,Therapist A,2,73.74,75.790897,43.72986266666666,2.0,0.11764705882352941,13.182531333333333,45.290386627680846,58.092712645224466,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,protect_team_stability
TPF_00162,2019-03,MLT_OUTLET_001,Valletta,TH_002,Therapist B,2,72.97,79.67156435294119,42.14175247058824,2.0,0.14285714285714285,13.151376235294117,44.817536727510884,57.48614520013099,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,protect_team_stability
TPF_00163,2019-04,MLT_OUTLET_002,Sliema,TH_003,Therapist C,2,72.69,79.093576,50.84576799999999,2.0,0.125,16.498883999999997,60.26040921009971,65.85372506555484,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,stable_controlled_growth
TPF_00164,2019-04,MLT_OUTLET_002,Sliema,TH_004,Therapist D,2,68.3,77.2818348,39.2524464,2.0,0.16666666666666666,12.0227232,39.59065797815608,52.50986188798585,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency",stable_controlled_growth
TPF_00165,2019-04,MLT_OUTLET_003,St Julians,TH_005,Therapist E,2,72.89,79.80078435294118,49.99171247058824,2.0,0.11764705882352941,16.114056235294118,58.54636816164569,65.00100248890513,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,stable_controlled_growth
TPF_00166,2019-04,MLT_OUTLET_003,St Julians,TH_006,Therapist F,2,73.69,80.94822337647058,43.48429783529412,2.0,0.14285714285714285,13.635248917647061,47.48323461964304,59.27627904080367,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,stable_controlled_growth
TPF_00167,2019-04,MLT_OUTLET_001,Valletta,TH_001,Therapist A,2,73.25,77.86694008235294,48.582586776470585,2.0,0.13333333333333333,15.621593388235292,56.04952280497501,63.78973754273626,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,protect_team_stability
TPF_00168,2019-04,MLT_OUTLET_001,Valletta,TH_002,Therapist B,2,71.84,74.9282344,38.2019792,2.0,0.13333333333333333,10.9335896,35.12454839701209,51.64650161835665,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency",protect_team_stability
TPF_00169,2019-05,MLT_OUTLET_002,Sliema,TH_003,Therapist C,2,72.61,79.07352983529412,52.988206447058815,2.0,0.10526315789473684,17.14525322352941,63.38352482076634,67.53543865142149,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,protect_team_stability
TPF_00170,2019-05,MLT_OUTLET_002,Sliema,TH_004,Therapist D,2,74.1,78.36164630588236,39.52702840784314,2.0,0.14285714285714285,11.715364203921567,38.97462286685258,54.78104257676892,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency",protect_team_stability
TPF_00171,2019-05,MLT_OUTLET_003,St Julians,TH_005,Therapist E,2,71.08,77.29870212941177,50.118769505882355,2.0,0.1111111111111111,16.033934752941178,57.88453064735996,63.82249185604798,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,stable_controlled_growth
TPF_00172,2019-05,MLT_OUTLET_003,St Julians,TH_006,Therapist F,2,71.01,78.93624794117648,42.6018305882353,2.0,0.13333333333333333,13.224965294117647,45.092748571516374,56.755511714334006,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,stable_controlled_growth
TPF_00173,2019-05,MLT_OUTLET_001,Valletta,TH_002,Therapist B,2,74.31,79.74009224705883,43.68295632941176,2.0,0.13333333333333333,13.650628164705882,47.25921000640372,59.432065503522054,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,protect_team_stability
TPF_00174,2019-05,MLT_OUTLET_001,Valletta,TH_001,Therapist A,2,72.58,75.31680661176472,41.52840881568628,2.0,0.15384615384615385,12.378004407843136,42.128201669821664,55.83151091840192,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,protect_team_stability
TPF_00175,2019-06,MLT_OUTLET_002,Sliema,TH_003,Therapist C,2,73.58,79.82141708235294,50.9002227764706,2.0,0.13333333333333333,16.45071138823529,60.590313626072366,66.4356724943398,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,stable_controlled_growth
TPF_00176,2019-06,MLT_OUTLET_002,Sliema,TH_004,Therapist D,2,70.99,76.80910295294116,41.59163727058824,2.0,0.15384615384615385,12.881368635294118,43.40327087219634,55.817298979707985,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,stable_controlled_growth
TPF_00177,2019-06,MLT_OUTLET_003,St Julians,TH_005,Therapist E,2,74.32,80.52109895294117,52.079465270588244,2.0,0.11764705882352941,16.84213263529412,62.394935550061646,67.7612145525339,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,stable_controlled_growth
TPF_00178,2019-06,MLT_OUTLET_003,St Julians,TH_006,Therapist F,2,74.13,80.52690423529413,44.46620564705882,2.0,0.13333333333333333,13.975302823529411,48.89890804094405,60.25289942251923,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,stable_controlled_growth
TPF_00179,2019-06,MLT_OUTLET_001,Valletta,TH_001,Therapist A,2,74.22,80.65824575294118,45.774327670588235,2.0,0.14285714285714285,14.432763835294118,51.48668270076535,61.71667548542095,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,stable_controlled_growth
TPF_00180,2019-06,MLT_OUTLET_001,Valletta,TH_002,Therapist B,2,71.12,75.64521437647059,42.99378583529412,2.0,0.125,13.235942917647058,44.695920991752615,56.58675654546394,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,stable_controlled_growth
TPF_00181,2019-07,MLT_OUTLET_002,Sliema,TH_003,Therapist C,2,70.59,73.43763531764706,51.854347090196086,2.0,0.11764705882352941,16.474023545098042,60.05868188919965,64.79777503905981,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,protect_team_stability
TPF_00182,2019-07,MLT_OUTLET_002,Sliema,TH_004,Therapist D,2,71.71,76.9472174,39.06578986666668,2.0,0.14285714285714285,11.647344933333333,38.040037535684775,53.19152064462663,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency",protect_team_stability
TPF_00183,2019-07,MLT_OUTLET_003,St Julians,TH_005,Therapist E,2,72.56,78.21781328235295,50.37908437647059,2.0,0.125,16.206642188235293,59.02461259870754,65.11553692928915,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,stable_controlled_growth
TPF_00184,2019-07,MLT_OUTLET_003,St Julians,TH_006,Therapist F,2,69.13,75.06825591764705,40.08084122352942,2.0,0.16666666666666666,12.347270611764705,40.68188009857688,53.48353405421729,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency",stable_controlled_growth
TPF_00185,2019-07,MLT_OUTLET_001,Valletta,TH_001,Therapist A,2,72.95,76.25957845882354,47.52427127843138,2.0,0.125,14.831585639215685,52.88586640488378,61.91472652268608,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,protect_team_stability
TPF_00186,2019-07,MLT_OUTLET_001,Valletta,TH_002,Therapist B,2,74.74,78.686499,44.62949866666667,2.0,0.125,13.697899333333332,48.0117640192505,60.03947021058777,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,protect_team_stability
TPF_00187,2019-08,MLT_OUTLET_002,Sliema,TH_003,Therapist C,2,73.26,78.00182874117647,49.28877165490196,2.0,0.1111111111111111,15.480585827450984,56.07846093424338,63.81015351383387,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,protect_team_stability
TPF_00188,2019-08,MLT_OUTLET_002,Sliema,TH_004,Therapist D,2,71.26,74.0905656,36.504754133333336,2.0,0.14285714285714285,10.445677066666669,32.37028665473054,49.8706576601018,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency",protect_team_stability
TPF_00189,2019-08,MLT_OUTLET_003,St Julians,TH_005,Therapist E,2,72.13,75.08064270588235,46.13052360784314,2.0,0.13333333333333333,14.362661803921569,50.416109425552435,60.187360184053844,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,protect_team_stability
TPF_00190,2019-08,MLT_OUTLET_003,St Julians,TH_006,Therapist F,2,71.03,75.37633262352941,42.903110164705886,2.0,0.125,13.25595508235294,44.57398234563668,56.47919029010018,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,protect_team_stability
TPF_00191,2019-08,MLT_OUTLET_001,Valletta,TH_001,Therapist A,2,74.09,77.99185287058825,45.29613716078431,2.0,0.13333333333333333,14.122268580392156,49.608671634173646,60.62526939879551,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,protect_team_stability
TPF_00192,2019-08,MLT_OUTLET_001,Valletta,TH_002,Therapist B,2,72.03,76.03592420000001,37.96423226666667,2.0,0.15384615384615385,11.139216133333333,35.95524920537419,52.1888870629558,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency",protect_team_stability
TPF_00193,2019-09,MLT_OUTLET_002,Sliema,TH_003,Therapist C,2,73.67,79.12624814117646,49.00216418823529,2.0,0.14285714285714285,15.696732094117648,57.156134938732315,64.58737421630278,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,protect_team_stability
TPF_00194,2019-09,MLT_OUTLET_002,Sliema,TH_004,Therapist D,2,71.59,73.68514060000001,38.130187466666676,2.0,0.15384615384615385,11.160293733333333,35.71347721191322,51.85791246655228,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency",protect_team_stability
TPF_00195,2019-09,MLT_OUTLET_003,St Julians,TH_005,Therapist E,2,74.46,77.356529,44.512872,2.0,0.1111111111111111,13.368486,46.67303988500922,59.17717193675507,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,protect_team_stability
TPF_00196,2019-09,MLT_OUTLET_003,St Julians,TH_006,Therapist F,2,72.56,79.02286375294118,43.00815167058824,2.0,0.14285714285714285,13.47217583529412,46.25863579133281,58.09424968523305,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,protect_team_stability
TPF_00197,2019-09,MLT_OUTLET_001,Valletta,TH_001,Therapist A,2,73.17,79.30665230588235,44.97836974117648,2.0,0.14285714285714285,14.229534870588235,49.93754857290096,60.39215171509554,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,protect_team_stability
TPF_00198,2019-09,MLT_OUTLET_001,Valletta,TH_002,Therapist B,2,72.02,75.62643787058823,36.04425049411765,2.0,0.15384615384615385,10.199925247058822,31.982131284665314,49.99917220656592,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency",protect_team_stability
TPF_00199,2019-10,MLT_OUTLET_002,Sliema,TH_003,Therapist C,2,74.07,80.51636252941177,52.15831670588235,2.0,0.1111111111111111,16.860908352941177,62.3548378717862,67.6266608294824,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,stable_controlled_growth
TPF_00200,2019-10,MLT_OUTLET_002,Sliema,TH_004,Therapist D,2,67.73,75.19479887058824,39.02339849411765,2.0,0.16666666666666666,12.051499247058823,38.961965199414514,51.90758085967799,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency",stable_controlled_growth
TPF_00201,2019-10,MLT_OUTLET_003,St Julians,TH_005,Therapist E,2,75.26,82.20568352941177,48.73174470588235,2.0,0.125,15.625422352941174,56.887060490420794,65.15488326973144,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,stable_controlled_growth
