conflict_resolution_id,entity_scope,outlet_id,outlet_name,therapist_id,therapist_name,treatment_category,treatment_variant,session_duration_min,treatment_key,market_context,period_type,period_month,period_end,rolling_window_weeks,pricing_position,recommended_sell_price_eur,market_price_median_eur,commercial_market_price_median_eur,external_demand_proxy_index,external_stress_flag,revenue_eur,utilization_percent,yield_eur_per_sold_hour,revpath_eur_per_available_hour,bookings_count,rebooking_rate_percent,addon_attach_rate_percent,retail_attach_rate_percent,cancellation_rate_percent,no_show_rate_percent,complaint_rate_percent,schedule_adherence_percent,therapist_consistency_score_0_100,treatment_health_score_0_100,conflict_case_flag,conflict_pattern_code,conflict_pattern_group,conflict_priority_level,primary_tradeoff_dimension,secondary_tradeoff_dimension,root_cause_hypothesis,root_cause_confidence_level,recommended_resolution_path,manager_action_route,pricing_action_flag,staffing_action_flag,training_action_flag,retention_action_flag,governance_review_flag,burnout_guardrail_flag,leakage_risk_flag,score_confidence_level,sample_size_observations,dependency_coverage_flag,qa_status,audit_note,status,avg_capacity_strain_score_0_100,staffing_pressure_days,under_covered_days,tight_covered_days,avg_roster_integrity_score_0_100,watchlist_or_lower_count,coverage_gap_days_total,avg_burnout_risk_score_0_100,elevated_or_higher_count,roster_conflict_type,roster_conflict_severity,roster_conflict_note,month_id,capacity_strain_score_0_100,roster_operational_health_score_0_100,productive_utilization_ratio,coverage_gap_day_ratio,overtime_hour_ratio,burnout_exposure_day_ratio,roster_management_signal,conflict_resolution_score_0_100,conflict_resolution_priority,conflict_story
CRL_02395,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,hot_stone,standard,75,hot_stone|standard|75,Malta,monthly,2018-12-01,2018-12-31,12,premium_core,95.0,90.0,90.0,1.089,no,1818.0,47.17,72.72,34.3,20,44.79,19.56,10.78,7.35,4.88,1.36,94.295,73.19,72.71,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,20,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,34.66276266061271,0,0,0,90.653112,0,0,29.40239623529412,0,stable_staffing_context,low,No material roster-based conflict override detected.,2018-12-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,63.06744746787746,controlled,conflict environment remains manageable under current operating rhythm
CRL_02396,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,massage,standard,60,massage|standard|60,Malta,monthly,2018-12-01,2018-12-31,12,accessible_premium,58.0,85.0,85.0,1.089,no,2742.04,63.64,55.96,35.61,49,42.2,25.63,16.06,8.28,3.66,1.06,94.295,73.19,66.84,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,49,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,34.66276266061271,0,0,0,90.653112,0,0,29.40239623529412,0,stable_staffing_context,low,No material roster-based conflict override detected.,2018-12-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,63.06744746787746,controlled,conflict environment remains manageable under current operating rhythm
CRL_02397,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,reflexology,standard,45,reflexology|standard|45,Malta,monthly,2018-12-01,2018-12-31,12,traffic_builder,34.0,75.0,75.0,1.089,no,1543.01,56.76,41.99,23.83,49,56.24,18.84,13.11,9.96,4.21,1.52,94.295,73.19,60.58,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,49,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,34.66276266061271,0,0,0,90.653112,0,0,29.40239623529412,0,stable_staffing_context,low,No material roster-based conflict override detected.,2018-12-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,63.06744746787746,controlled,conflict environment remains manageable under current operating rhythm
CRL_02398,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,scrub,standard,45,scrub|standard|45,Malta,monthly,2018-12-01,2018-12-31,12,premium_core,52.0,50.0,50.0,1.089,no,2437.75,56.76,66.33,37.65,49,49.78,25.95,11.45,6.27,4.14,3.53,94.295,73.19,74.41,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,49,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,34.66276266061271,0,0,0,90.653112,0,0,29.40239623529412,0,stable_staffing_context,low,No material roster-based conflict override detected.,2018-12-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,63.06744746787746,controlled,conflict environment remains manageable under current operating rhythm
CRL_02399,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,swedish,standard,60,swedish|standard|60,Malta,monthly,2018-12-01,2018-12-31,12,premium_core,64.0,69.5,69.5,1.089,no,3084.06,63.64,62.94,40.05,49,50.33,18.28,15.09,9.89,4.44,3.0,94.295,73.19,73.75,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,49,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,34.66276266061271,0,0,0,90.653112,0,0,29.40239623529412,0,stable_staffing_context,low,No material roster-based conflict override detected.,2018-12-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,63.06744746787746,controlled,conflict environment remains manageable under current operating rhythm
CRL_02400,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,wrap,standard,60,wrap|standard|60,Malta,monthly,2018-12-01,2018-12-31,12,premium_core,82.0,72.0,72.0,1.089,no,2906.35,56.92,78.55,44.71,37,57.63,18.13,11.93,7.36,4.05,2.52,94.295,73.19,76.26,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,yes,no,no,medium,37,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,34.66276266061271,0,0,0,90.653112,0,0,29.40239623529412,0,stable_staffing_context,low,No material roster-based conflict override detected.,2018-12-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,63.06744746787746,controlled,conflict environment remains manageable under current operating rhythm
CRL_00241,treatment_outlet_period,MLT_OUTLET_001,Valletta,,,aromatherapy,standard,60,aromatherapy|standard|60,Malta,monthly,2019-01-01,2019-01-31,12,premium_core,64.0,76.0,76.0,0.938,no,2854.31,62.67,60.73,38.06,47,46.4,25.53,9.84,6.02,3.86,2.65,89.38,72.69,71.57,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,47,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,34.446365102562254,0,0,0,97.195808,0,0,27.663901411764705,0,stable_staffing_context,low,No material roster-based conflict override detected.,2019-01-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,63.11072697948755,controlled,conflict environment remains manageable under current operating rhythm
CRL_00242,treatment_outlet_period,MLT_OUTLET_001,Valletta,,,body_treatment,standard,60,body_treatment|standard|60,Malta,monthly,2019-01-01,2019-01-31,12,premium_core,69.0,77.5,77.5,0.938,no,2995.65,61.64,66.57,41.04,45,50.11,22.73,14.43,6.32,3.74,2.89,89.38,72.69,73.87,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,45,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,34.446365102562254,0,0,0,97.195808,0,0,27.663901411764705,0,stable_staffing_context,low,No material roster-based conflict override detected.,2019-01-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,63.11072697948755,controlled,conflict environment remains manageable under current operating rhythm
CRL_00243,treatment_outlet_period,MLT_OUTLET_001,Valletta,,,deep_tissue,standard,60,deep_tissue|standard|60,Malta,monthly,2019-01-01,2019-01-31,12,premium_core,78.0,80.0,80.0,0.938,no,3738.5,64.1,74.77,47.93,50,41.39,16.7,12.01,10.13,3.49,3.2,89.38,72.69,76.31,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,50,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,34.446365102562254,0,0,0,97.195808,0,0,27.663901411764705,0,stable_staffing_context,low,No material roster-based conflict override detected.,2019-01-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,63.11072697948755,controlled,conflict environment remains manageable under current operating rhythm
CRL_00244,treatment_outlet_period,MLT_OUTLET_001,Valletta,,,facial,basic,60,facial|basic|60,Malta,monthly,2019-01-01,2019-01-31,12,premium_core,94.0,100.0,100.0,0.938,no,4155.48,60.0,98.94,59.36,42,42.65,19.94,12.91,8.59,3.32,1.25,89.38,72.69,80.86,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,42,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,34.446365102562254,0,0,0,97.195808,0,0,27.663901411764705,0,stable_staffing_context,low,No material roster-based conflict override detected.,2019-01-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,63.11072697948755,controlled,conflict environment remains manageable under current operating rhythm
CRL_00245,treatment_outlet_period,MLT_OUTLET_001,Valletta,,,hot_stone,standard,75,hot_stone|standard|75,Malta,monthly,2019-01-01,2019-01-31,12,premium_core,95.0,90.0,90.0,0.938,no,1693.98,44.55,75.29,33.54,18,56.8,23.71,12.79,9.68,5.0,2.78,89.38,72.69,73.94,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,18,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,34.446365102562254,0,0,0,97.195808,0,0,27.663901411764705,0,stable_staffing_context,low,No material roster-based conflict override detected.,2019-01-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,63.11072697948755,controlled,conflict environment remains manageable under current operating rhythm
CRL_00246,treatment_outlet_period,MLT_OUTLET_001,Valletta,,,massage,standard,60,massage|standard|60,Malta,monthly,2019-01-01,2019-01-31,12,accessible_premium,58.0,85.0,85.0,0.938,no,2425.95,61.64,53.91,33.23,45,46.91,22.86,14.29,8.05,4.52,1.52,89.38,72.69,66.42,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,45,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,34.446365102562254,0,0,0,97.195808,0,0,27.663901411764705,0,stable_staffing_context,low,No material roster-based conflict override detected.,2019-01-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,63.11072697948755,controlled,conflict environment remains manageable under current operating rhythm
CRL_00247,treatment_outlet_period,MLT_OUTLET_001,Valletta,,,reflexology,standard,45,reflexology|standard|45,Malta,monthly,2019-01-01,2019-01-31,12,traffic_builder,34.0,75.0,75.0,0.938,no,1444.5,54.66,42.8,23.39,45,54.97,19.28,13.66,6.13,2.07,1.84,89.38,72.69,60.4,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,45,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,34.446365102562254,0,0,0,97.195808,0,0,27.663901411764705,0,stable_staffing_context,low,No material roster-based conflict override detected.,2019-01-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,63.11072697948755,controlled,conflict environment remains manageable under current operating rhythm
CRL_00248,treatment_outlet_period,MLT_OUTLET_001,Valletta,,,scrub,standard,45,scrub|standard|45,Malta,monthly,2019-01-01,2019-01-31,12,premium_core,52.0,50.0,50.0,0.938,no,2197.35,54.66,65.11,35.58,45,55.15,18.23,16.22,8.15,4.62,2.28,89.38,72.69,74.04,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,45,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,34.446365102562254,0,0,0,97.195808,0,0,27.663901411764705,0,stable_staffing_context,low,No material roster-based conflict override detected.,2019-01-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,63.11072697948755,controlled,conflict environment remains manageable under current operating rhythm
CRL_00249,treatment_outlet_period,MLT_OUTLET_001,Valletta,,,swedish,standard,60,swedish|standard|60,Malta,monthly,2019-01-01,2019-01-31,12,premium_core,64.0,69.5,69.5,0.938,no,2680.2,61.64,59.56,36.72,45,48.94,21.24,15.57,6.4,4.18,3.14,89.38,72.69,72.62,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,45,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,34.446365102562254,0,0,0,97.195808,0,0,27.663901411764705,0,stable_staffing_context,low,No material roster-based conflict override detected.,2019-01-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,63.11072697948755,controlled,conflict environment remains manageable under current operating rhythm
CRL_00250,treatment_outlet_period,MLT_OUTLET_001,Valletta,,,wrap,standard,60,wrap|standard|60,Malta,monthly,2019-01-01,2019-01-31,12,premium_core,82.0,72.0,72.0,0.938,no,2683.62,54.84,78.93,43.28,34,51.83,27.48,9.62,6.68,4.25,1.16,89.38,72.69,75.69,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,yes,no,no,medium,34,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,34.446365102562254,0,0,0,97.195808,0,0,27.663901411764705,0,stable_staffing_context,low,No material roster-based conflict override detected.,2019-01-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,63.11072697948755,controlled,conflict environment remains manageable under current operating rhythm
CRL_01321,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,aromatherapy,standard,60,aromatherapy|standard|60,Malta,monthly,2019-01-01,2019-01-31,12,premium_core,64.0,76.0,76.0,0.938,no,2973.3,64.56,58.3,37.64,51,44.16,16.56,15.35,10.79,2.27,3.38,86.495,72.235,70.61,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,51,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,39.68577009797615,0,0,0,88.76149333333333,0,0,32.086743921568626,0,stable_staffing_context,low,No material roster-based conflict override detected.,2019-01-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,62.06284598040477,controlled,conflict environment remains manageable under current operating rhythm
CRL_01322,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,body_treatment,standard,60,body_treatment|standard|60,Malta,monthly,2019-01-01,2019-01-31,12,premium_core,69.0,77.5,77.5,0.938,no,3327.1,63.64,67.9,43.21,49,55.22,19.56,12.19,8.95,3.89,3.54,86.495,72.235,74.96,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,49,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,39.68577009797615,0,0,0,88.76149333333333,0,0,32.086743921568626,0,stable_staffing_context,low,No material roster-based conflict override detected.,2019-01-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,62.06284598040477,controlled,conflict environment remains manageable under current operating rhythm
CRL_01323,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,deep_tissue,standard,60,deep_tissue|standard|60,Malta,monthly,2019-01-01,2019-01-31,12,premium_core,78.0,80.0,80.0,0.938,no,4241.16,65.85,78.54,51.72,54,54.83,20.92,17.92,10.51,2.38,2.32,86.495,72.235,79.34,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,54,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,39.68577009797615,0,0,0,88.76149333333333,0,0,32.086743921568626,0,stable_staffing_context,low,No material roster-based conflict override detected.,2019-01-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,62.06284598040477,controlled,conflict environment remains manageable under current operating rhythm
CRL_01324,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,facial,basic,60,facial|basic|60,Malta,monthly,2019-01-01,2019-01-31,12,premium_core,94.0,100.0,100.0,0.938,no,4373.1,61.64,97.18,59.91,45,56.12,25.63,10.26,7.61,2.23,3.17,86.495,72.235,82.6,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,45,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,39.68577009797615,0,0,0,88.76149333333333,0,0,32.086743921568626,0,stable_staffing_context,low,No material roster-based conflict override detected.,2019-01-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,62.06284598040477,controlled,conflict environment remains manageable under current operating rhythm
CRL_01325,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,hot_stone,standard,75,hot_stone|standard|75,Malta,monthly,2019-01-01,2019-01-31,12,premium_core,95.0,90.0,90.0,0.938,no,1764.53,45.89,74.3,34.1,19,52.6,22.57,14.49,7.27,4.58,1.25,86.495,72.235,73.92,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,19,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,39.68577009797615,0,0,0,88.76149333333333,0,0,32.086743921568626,0,stable_staffing_context,low,No material roster-based conflict override detected.,2019-01-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,62.06284598040477,controlled,conflict environment remains manageable under current operating rhythm
CRL_01326,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,massage,standard,60,massage|standard|60,Malta,monthly,2019-01-01,2019-01-31,12,accessible_premium,58.0,85.0,85.0,0.938,no,2656.29,63.64,54.21,34.5,49,56.4,20.85,10.87,7.04,3.98,2.82,86.495,72.235,67.93,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,49,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,39.68577009797615,0,0,0,88.76149333333333,0,0,32.086743921568626,0,stable_staffing_context,low,No material roster-based conflict override detected.,2019-01-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,62.06284598040477,controlled,conflict environment remains manageable under current operating rhythm
CRL_01327,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,reflexology,standard,45,reflexology|standard|45,Malta,monthly,2019-01-01,2019-01-31,12,traffic_builder,34.0,75.0,75.0,0.938,no,1618.96,56.76,44.05,25.0,49,53.53,17.68,12.13,10.34,3.61,2.09,86.495,72.235,60.7,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,49,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,39.68577009797615,0,0,0,88.76149333333333,0,0,32.086743921568626,0,stable_staffing_context,low,No material roster-based conflict override detected.,2019-01-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,62.06284598040477,controlled,conflict environment remains manageable under current operating rhythm
CRL_01328,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,scrub,standard,45,scrub|standard|45,Malta,monthly,2019-01-01,2019-01-31,12,premium_core,52.0,50.0,50.0,0.938,no,2507.33,56.76,68.23,38.72,49,43.11,20.29,11.62,10.37,2.4,2.72,86.495,72.235,73.79,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,49,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,39.68577009797615,0,0,0,88.76149333333333,0,0,32.086743921568626,0,stable_staffing_context,low,No material roster-based conflict override detected.,2019-01-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,62.06284598040477,controlled,conflict environment remains manageable under current operating rhythm
CRL_01329,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,swedish,standard,60,swedish|standard|60,Malta,monthly,2019-01-01,2019-01-31,12,premium_core,64.0,69.5,69.5,0.938,no,3092.88,63.64,63.12,40.17,49,49.45,18.5,13.72,9.27,4.51,2.55,86.495,72.235,73.72,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,49,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,39.68577009797615,0,0,0,88.76149333333333,0,0,32.086743921568626,0,stable_staffing_context,low,No material roster-based conflict override detected.,2019-01-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,62.06284598040477,controlled,conflict environment remains manageable under current operating rhythm
CRL_01330,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,wrap,standard,60,wrap|standard|60,Malta,monthly,2019-01-01,2019-01-31,12,premium_core,82.0,72.0,72.0,0.938,no,2840.86,56.92,76.78,43.71,37,57.27,21.33,15.8,7.84,3.09,3.1,86.495,72.235,75.93,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,yes,no,no,medium,37,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,39.68577009797615,0,0,0,88.76149333333333,0,0,32.086743921568626,0,stable_staffing_context,low,No material roster-based conflict override detected.,2019-01-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,62.06284598040477,controlled,conflict environment remains manageable under current operating rhythm
CRL_02401,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,aromatherapy,standard,60,aromatherapy|standard|60,Malta,monthly,2019-01-01,2019-01-31,12,premium_core,64.0,76.0,76.0,0.938,no,2605.5,61.64,57.9,35.69,45,40.78,21.15,15.86,7.68,4.6,3.67,89.985,72.18,69.79,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,45,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,31.11102076305353,0,0,0,92.171608,0,0,26.381216117647064,0,stable_staffing_context,low,No material roster-based conflict override detected.,2019-01-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,63.77779584738929,controlled,conflict environment remains manageable under current operating rhythm
CRL_02402,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,body_treatment,standard,60,body_treatment|standard|60,Malta,monthly,2019-01-01,2019-01-31,12,premium_core,69.0,77.5,77.5,0.938,no,2753.1,60.0,65.55,39.33,42,53.43,23.71,11.25,10.75,2.11,2.42,89.985,72.18,73.71,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,42,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,31.11102076305353,0,0,0,92.171608,0,0,26.381216117647064,0,stable_staffing_context,low,No material roster-based conflict override detected.,2019-01-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,63.77779584738929,controlled,conflict environment remains manageable under current operating rhythm
CRL_02403,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,deep_tissue,standard,60,deep_tissue|standard|60,Malta,monthly,2019-01-01,2019-01-31,12,premium_core,78.0,80.0,80.0,0.938,no,3665.06,62.67,77.98,48.87,47,42.86,18.47,17.93,7.79,3.88,3.11,89.985,72.18,77.12,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,47,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,31.11102076305353,0,0,0,92.171608,0,0,26.381216117647064,0,stable_staffing_context,low,No material roster-based conflict override detected.,2019-01-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,63.77779584738929,controlled,conflict environment remains manageable under current operating rhythm
CRL_02404,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,facial,basic,60,facial|basic|60,Malta,monthly,2019-01-01,2019-01-31,12,premium_core,94.0,100.0,100.0,0.938,no,3823.2,58.82,95.58,56.22,40,48.9,18.1,15.6,6.82,3.51,2.01,89.985,72.18,80.54,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,40,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,31.11102076305353,0,0,0,92.171608,0,0,26.381216117647064,0,stable_staffing_context,low,No material roster-based conflict override detected.,2019-01-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,63.77779584738929,controlled,conflict environment remains manageable under current operating rhythm
CRL_02405,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,hot_stone,standard,75,hot_stone|standard|75,Malta,monthly,2019-01-01,2019-01-31,12,premium_core,95.0,90.0,90.0,0.938,no,1570.12,43.15,73.89,31.88,17,48.67,22.31,10.25,8.82,4.18,3.56,89.985,72.18,71.57,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,17,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,31.11102076305353,0,0,0,92.171608,0,0,26.381216117647064,0,stable_staffing_context,low,No material roster-based conflict override detected.,2019-01-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,63.77779584738929,controlled,conflict environment remains manageable under current operating rhythm
CRL_02406,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,massage,standard,60,massage|standard|60,Malta,monthly,2019-01-01,2019-01-31,12,accessible_premium,58.0,85.0,85.0,0.938,no,2357.04,60.0,56.12,33.67,42,51.33,27.94,17.96,6.09,3.61,3.4,89.985,72.18,67.43,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,42,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,31.11102076305353,0,0,0,92.171608,0,0,26.381216117647064,0,stable_staffing_context,low,No material roster-based conflict override detected.,2019-01-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,63.77779584738929,controlled,conflict environment remains manageable under current operating rhythm
CRL_02407,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,reflexology,standard,45,reflexology|standard|45,Malta,monthly,2019-01-01,2019-01-31,12,traffic_builder,34.0,75.0,75.0,0.938,no,1407.42,52.94,44.68,23.65,42,47.33,19.84,13.17,9.06,4.4,1.41,89.985,72.18,59.52,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,42,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,31.11102076305353,0,0,0,92.171608,0,0,26.381216117647064,0,stable_staffing_context,low,No material roster-based conflict override detected.,2019-01-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,63.77779584738929,controlled,conflict environment remains manageable under current operating rhythm
